run_id,method,map_id,workload,n_agents,seed,selector_seed,event_delay,guidance_scale,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
f011b6a6a92a646f,random_10,two_corridor,abrupt,24,204,1701,0,2.0,400,110,0.275,40,0.4,0.11416666666666667,0.3195084485407066,0.3195084485407066,1,3,3,110,72,0.000104542,0.000202125,0.000330792,0.007653164999999998,0.019731378000000032,0.030571875,0,False,9a0f6553c406e168,cee9f440aa816274
0584236dcf73502d,random_10,two_corridor,abrupt,24,204,2903,0,2.0,400,115,0.2875,35,0.35,0.1425,0.359062980030722,0.359062980030722,1,3,3,115,71,0.000100166,0.000227083,0.00034275,0.007625459000000001,0.019193095999999996,0.030048625,0,False,743e2d001072c915,cee9f440aa816274
7cf79add02263e77,random_10,two_corridor,abrupt,24,204,4307,0,2.0,400,144,0.36,51,0.51,0.13458333333333333,0.2357910906298003,0.2357910906298003,1,3,3,144,80,0.000101708,0.000203125,0.000320917,0.008574288000000005,0.019634369,0.03139225,0,False,136b5d61a081fba0,cee9f440aa816274
9bafdfec83e3762f,random_25,two_corridor,abrupt,24,204,1701,0,2.0,400,147,0.3675,59,0.59,0.12583333333333332,0.14285714285714285,0.14285714285714285,1,6,6,147,81,0.000101208,0.000199458,0.0006310840000000001,0.008633415000000002,0.019648620999999995,0.031768333,0,False,201ff3f8b522d55b,cee9f440aa816274
83f5daea62510dd6,random_25,two_corridor,abrupt,24,204,2903,0,2.0,400,103,0.2575,48,0.48,0.14791666666666667,0.20142089093701998,0.20142089093701998,1,6,5,103,70,9.9875e-05,0.000240375,0.000565249,0.007444455999999999,0.019416501,0.030265542,0,False,0928c0aa8ef9ffc5,cee9f440aa816274
eb7d0ef0d2be0e64,random_25,two_corridor,abrupt,24,204,4307,0,2.0,400,141,0.3525,50,0.5,0.14875,0.18490783410138248,0.18490783410138248,1,6,6,141,81,0.000101416,0.000201625,0.000641874,0.008688923,0.019582177000000017,0.031790542,0,False,d2ce920d41eaf8e0,cee9f440aa816274
4d931f778d5564aa,top_10,two_corridor,abrupt,24,204,0,0,2.0,400,129,0.3225,54,0.54,0.12833333333333333,0.1975806451612903,0.1975806451612903,1,3,2,128,74,0.000109917,0.000203541,0.000213458,0.007920046,0.01938034,0.030397084,0,False,fa439e3912036629,cee9f440aa816274
d76dc23e9eb7ceab,top_25,two_corridor,abrupt,24,204,0,0,2.0,400,111,0.2775,47,0.47,0.13333333333333333,0.2273425499231951,0.2273425499231951,1,6,5,111,71,0.000100541,0.000202333,0.000529415,0.007575625999999999,0.019342375,0.030336458,0,False,d87b9d94adf8aca0,cee9f440aa816274
f26a60af0ef64cee,repair_all,two_corridor,abrupt,24,204,0,0,2.0,400,111,0.2775,20,0.2,0.19458333333333333,0.0,0.0,1,24,20,111,71,0.000106833,0.000204,0.0021046250000000006,0.007645789999999999,0.020076839999999985,0.032877917,0,False,479b462e33a77711,cee9f440aa816274
18de51457b11f0f0,no_update,two_corridor,abrupt,24,205,0,0,2.0,400,93,0.2325,15,0.15,0.17291666666666666,0.0,0.0,0,0,0,93,69,0.0,0.0,0.0,0.007425790999999999,0.01983807,0.029671834,0,False,7f7566de4457ea87,16841bdd28418ffb
