method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
bootstrap_only,17,warehouse_small_narrow_kiva,abrupt,4353,2.1765,1,0,0,0,0.002759467,8.239597389999998,16.739311411976814
context_memory_B25,17,warehouse_small_narrow_kiva,abrupt,4771,2.3855,1,5,25,0,0.011872299999999999,8.130331442999996,18.104435615241528
context_no_reactivation_B25,17,warehouse_small_narrow_kiva,abrupt,3983,1.9915,1,4,25,0,0.011836125,7.412548468,15.993498750030994
exact_even_B25,17,warehouse_small_narrow_kiva,abrupt,4729,2.3645,1,25,25,0,0.05762171100000001,7.589881373000001,17.46261802315712
exact_even_G4,17,warehouse_small_narrow_kiva,abrupt,4606,2.303,1,4,4,0,0.011734518000000001,7.909886490000001,17.671083871275187
exact_even_G5,17,warehouse_small_narrow_kiva,abrupt,5017,2.5085,1,5,5,0,0.014759869,8.308809423999998,16.91474138572812
js_cap_G5,17,warehouse_small_narrow_kiva,abrupt,3966,1.983,1,5,5,0,0.022463862,7.688594985999998,17.01638227328658
random_G5,17,warehouse_small_narrow_kiva,abrupt,4630,2.315,1,5,5,0,0.013820032999999999,7.976548960000005,16.351130820810795
bootstrap_only,17,warehouse_small_narrow_kiva,recurrent,4461,2.2305,1,0,0,0,0.00268352,8.432278797999997,17.188241869211197
context_memory_B25,17,warehouse_small_narrow_kiva,recurrent,4842,2.421,1,4,25,0,0.011850082999999999,8.250841837999998,17.460360307246447
context_no_reactivation_B25,17,warehouse_small_narrow_kiva,recurrent,4842,2.421,1,4,25,0,0.011413657,8.169116424000002,17.362533327192068
exact_even_B25,17,warehouse_small_narrow_kiva,recurrent,4371,2.1855,1,25,25,0,0.05649411300000001,8.197078612999999,18.329415924847126
exact_even_G4,17,warehouse_small_narrow_kiva,recurrent,4627,2.3135,1,4,4,0,0.011605754999999999,8.125424573,17.76338565722108
exact_even_G5,17,warehouse_small_narrow_kiva,recurrent,4874,2.437,1,5,5,0,0.014038243,8.226656626000004,17.67173581570387
js_cap_G5,17,warehouse_small_narrow_kiva,recurrent,4132,2.066,1,5,5,0,0.014116523,8.559516390999997,17.303724765777588
random_G5,17,warehouse_small_narrow_kiva,recurrent,4453,2.2265,1,5,5,0,0.014128837,7.891308432999999,16.618497252464294
bootstrap_only,17,warehouse_small_narrow_kiva,stationary,3935,1.9675,1,0,0,0,0.003045871,7.102278919999998,13.1461175493896
context_memory_B25,17,warehouse_small_narrow_kiva,stationary,3779,1.8895,1,3,25,0,0.008802066,7.066076134999999,13.352164339274168
context_no_reactivation_B25,17,warehouse_small_narrow_kiva,stationary,3779,1.8895,1,3,25,0,0.008767566000000001,7.073282622999998,13.561787512153387
exact_even_B25,17,warehouse_small_narrow_kiva,stationary,3689,1.8445,1,25,25,0,0.054073142000000005,7.331348859999998,13.624525479972363
exact_even_G4,17,warehouse_small_narrow_kiva,stationary,3638,1.819,1,4,4,0,0.011186225000000001,7.035276752999999,13.254377394914627
exact_even_G5,17,warehouse_small_narrow_kiva,stationary,3672,1.836,1,5,5,0,0.013945844999999998,7.981886085000001,15.559941869229078
js_cap_G5,17,warehouse_small_narrow_kiva,stationary,3703,1.8515,1,5,5,0,0.012284715000000002,7.175033638999999,13.381846807897091
random_G5,17,warehouse_small_narrow_kiva,stationary,3873,1.9365,1,5,5,0,0.014222473999999999,7.784793650000005,15.043172154575586
