method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
bootstrap_only,17,warehouse_small_kiva,abrupt,4616,2.308,1,0,0,0,0.003506214,6.852329618000001,12.833073016256094
context_memory_B25,17,warehouse_small_kiva,abrupt,4644,2.322,1,8,25,0,0.018974929,6.584390858000002,13.97214799001813
context_no_reactivation_B25,17,warehouse_small_kiva,abrupt,4661,2.3305,1,8,25,0,0.023640853000000003,6.618026616999998,13.444633327424526
exact_even_B25,17,warehouse_small_kiva,abrupt,4652,2.326,1,25,25,0,0.080406263,6.531825147000002,13.423126760870218
exact_even_G4,17,warehouse_small_kiva,abrupt,4382,2.191,1,4,4,0,0.012010789,6.586612401999999,12.742130290716887
exact_even_G5,17,warehouse_small_kiva,abrupt,4665,2.3325,1,5,5,0,0.015700824,6.564045392,13.184103913605213
js_cap_G5,17,warehouse_small_kiva,abrupt,4651,2.3255,1,5,5,0,0.013069520000000001,6.087590338999999,12.392426379024982
random_G5,17,warehouse_small_kiva,abrupt,4644,2.322,1,5,5,0,0.014998517,6.7812290200000005,12.909381676465273
bootstrap_only,17,warehouse_small_kiva,recurrent,4432,2.216,1,0,0,0,0.00333289,6.429108646000002,13.700603697448969
context_memory_B25,17,warehouse_small_kiva,recurrent,4584,2.292,1,7,25,0,0.017447874,6.192321916999999,12.640036433935165
context_no_reactivation_B25,17,warehouse_small_kiva,recurrent,4600,2.3,1,8,25,0,0.021784982,6.216126018000001,12.721128638833761
exact_even_B25,17,warehouse_small_kiva,recurrent,4612,2.306,1,25,25,0,0.060158346999999994,5.866554872999999,12.914346560835838
exact_even_G4,17,warehouse_small_kiva,recurrent,4355,2.1775,1,4,4,0,0.012622831999999999,5.975414179,12.107435148209333
exact_even_G5,17,warehouse_small_kiva,recurrent,4626,2.313,1,5,5,0,0.014648694,6.7225860619999995,13.295369286090136
js_cap_G5,17,warehouse_small_kiva,recurrent,4454,2.227,1,5,5,0,0.014181372999999999,6.0071752850000015,12.314806628972292
random_G5,17,warehouse_small_kiva,recurrent,4576,2.288,1,5,5,0,0.014480479999999999,6.344910299000002,12.659284714609385
bootstrap_only,17,warehouse_small_kiva,stationary,4369,2.1845,1,0,0,0,0.002503496,6.115523210000002,11.425092604011297
context_memory_B25,17,warehouse_small_kiva,stationary,4619,2.3095,1,7,25,0,0.014437343000000002,6.272747650000003,11.656482581049204
context_no_reactivation_B25,17,warehouse_small_kiva,stationary,4604,2.302,1,7,25,0,0.019943572,6.4071034699999965,12.30130072683096
exact_even_B25,17,warehouse_small_kiva,stationary,4299,2.1495,1,25,25,0,0.060232139,6.143029047999999,12.358126122504473
exact_even_G4,17,warehouse_small_kiva,stationary,4327,2.1635,1,4,4,0,0.012595579,6.258631686999999,12.125863894820213
exact_even_G5,17,warehouse_small_kiva,stationary,4530,2.265,1,5,5,0,0.015776894,6.641189348999999,12.141825921833515
js_cap_G5,17,warehouse_small_kiva,stationary,4591,2.2955,1,5,5,0,0.013782366,6.43723976,11.83497791737318
random_G5,17,warehouse_small_kiva,stationary,4454,2.227,1,5,5,0,0.014430654000000001,6.509204685,11.96100164577365
