run_id,method,map_id,workload,n_agents,seed,selector_seed,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
d2d9ca329a6059ea,top_25,three_corridor,abrupt,24,103,0,300,104,0.3466666666666667,34,0.34,0.14916666666666667,0.1281028368794326,0.1281028368794326,1,6,6,104,73,0.000104084,0.000151333,0.000640667,0.007879918,0.014263822999999985,0.025032958,0,False,2aca843fa5e18de5,d222886c8be0bd92
d2ddef80f83297cd,repair_all,three_corridor,abrupt,24,103,0,300,128,0.4266666666666667,43,0.43,0.14708333333333334,0.0,0.0,1,23,22,128,83,0.000102292,0.000146833,0.0024004179999999996,0.009001083000000002,0.014382448000000004,0.028217833,0,False,12cb338f52c768ac,d222886c8be0bd92
17c3176113f03427,lazy_0,three_corridor,recurring,24,100,0,300,159,0.53,76,0.76,0.12041666666666667,0.22748316498316498,0.22748316498316498,2,0,0,158,108,0.000257541,0.000290292,0.0,0.011645667000000004,0.014253748999999998,0.028450625,0,False,8248e41328871f90,8439409217862167
c55b6e9449222833,random_25,three_corridor,recurring,24,100,1701,300,137,0.45666666666666667,56,0.56,0.13833333333333334,0.10458754208754208,0.10458754208754208,2,12,12,137,103,0.000210626,0.000246083,0.001288836,0.011071205000000006,0.015001301000000005,0.029914583,0,False,9514b475fb011c27,8439409217862167
f1858c17a123181e,random_25,three_corridor,recurring,24,100,2903,300,105,0.35,50,0.5,0.13,0.3209175084175084,0.3209175084175084,2,12,12,104,81,0.000214458,0.000293834,0.001307084,0.008727582999999999,0.014381406999999999,0.026989541,0,False,d3d1ad828540896b,8439409217862167
fefc97a1aaacdef3,random_25,three_corridor,recurring,24,100,4307,300,148,0.49333333333333335,76,0.76,0.12041666666666667,0.13468013468013468,0.13468013468013468,2,12,11,148,102,0.00021458399999999998,0.00028937500000000003,0.001191333,0.011159833999999999,0.014548830999999993,0.029554666,0,False,62faa2213a38ca89,8439409217862167
55d8959d4325e713,top_25,three_corridor,recurring,24,100,0,300,150,0.5,60,0.6,0.12791666666666668,0.15614478114478114,0.15614478114478114,2,12,12,150,107,0.000209167,0.000279582,0.0013034140000000001,0.011723827000000001,0.014712796999999996,0.030380125,0,False,f37ece9f720b6ded,8439409217862167
c301c47e4138d537,repair_all,three_corridor,recurring,24,100,0,300,137,0.45666666666666667,61,0.61,0.11583333333333333,0.0,0.0,2,47,43,136,96,0.000214917,0.00027145800000000003,0.004625791,0.010363544000000008,0.014497870000000012,0.032287083,0,False,d1f00f221bb1ae91,8439409217862167
b91388c8412e72e7,lazy_0,three_corridor,recurring,24,101,0,300,72,0.24,47,0.47,0.10541666666666667,0.5979462875197472,0.5979462875197472,2,0,0,72,53,0.000209333,0.000337624,0.0,0.005684463000000001,0.01410079400000001,0.022295,0,False,ac52597122ffd06e,bf722685a906551d
e6e1260ba169b528,random_25,three_corridor,recurring,24,101,1701,300,130,0.43333333333333335,57,0.57,0.13458333333333333,0.29798578199052134,0.3149684044233807,2,12,11,130,93,0.00021,0.000304583,0.001179956,0.010030538000000002,0.014092085000000011,0.027910458,0,False,f57a56aac589cea5,bf722685a906551d
46b46ffd1ddaa14a,random_25,three_corridor,recurring,24,101,2903,300,112,0.37333333333333335,46,0.46,0.12791666666666668,0.17476303317535544,0.17476303317535544,2,12,12,110,82,0.00034849999999999996,0.000293,0.0013037909999999999,0.008860377999999999,0.014573292999999992,0.02747275,0,False,07f23eed1601e1e1,bf722685a906551d
db3e8605d4b3025b,random_25,three_corridor,recurring,24,101,4307,300,101,0.33666666666666667,50,0.5,0.15208333333333332,0.28672985781990523,0.3062796208530806,2,12,12,101,77,0.00020729199999999998,0.000332542,0.001301626,0.008260167000000004,0.014249666000000006,0.026482166,0,False,e28bd8920e146182,bf722685a906551d
341f0f163c2c236a,top_25,three_corridor,recurring,24,101,0,300,114,0.38,57,0.57,0.12916666666666668,0.271129541864139,0.271129541864139,2,12,11,113,81,0.00021175000000000002,0.000320291,0.001259289,0.008737912999999998,0.014259913,0.026942167,0,False,b218316da05f7b0f,bf722685a906551d
a423a9ef4cc1818c,repair_all,three_corridor,recurring,24,101,0,300,131,0.43666666666666665,41,0.41,0.13916666666666666,0.0,0.0,2,48,41,131,92,0.00036820799999999997,0.000325083,0.004406086,0.009983750999999994,0.014711660999999985,0.032254959,0,False,7b88ec0800dd503a,bf722685a906551d
50e422ce12744450,lazy_0,three_corridor,recurring,24,102,0,300,85,0.2833333333333333,41,0.41,0.11791666666666667,0.46531007751937986,0.5974806201550388,2,0,0,85,69,0.000215667,0.00038033299999999995,0.0,0.007495285999999996,0.014402083000000005,0.024513584,0,False,279c9249daa382c8,b68258974b40edff
c68bcc3dd9671a4e,random_25,three_corridor,recurring,24,102,1701,300,51,0.17,24,0.24,0.14083333333333334,0.37209302325581395,0.3994186046511628,2,12,12,51,40,0.000206042,0.00035554200000000003,0.0012851680000000002,0.004423502000000001,0.01401696900000001,0.022367208,0,False,4615e44cc0fb0e2e,b68258974b40edff
2aaa3020cd1b8964,random_25,three_corridor,recurring,24,102,2903,300,87,0.29,24,0.24,0.11666666666666667,0.3019379844961241,0.313953488372093,2,12,12,86,67,0.000335208,0.00037112500000000004,0.001300919,0.007232788,0.013865055999999994,0.025198542,0,False,96a58151c72efe56,b68258974b40edff
7a048b54bb1ae0ff,random_25,three_corridor,recurring,24,102,4307,300,95,0.31666666666666665,49,0.49,0.12875,0.26879844961240307,0.26879844961240307,2,12,12,94,76,0.0002085,0.000367458,0.001287542,0.008143374000000002,0.014782138000000002,0.02690575,0,False,7d9ab8ffeac9d1a3,b68258974b40edff
e6c08562ef697575,top_25,three_corridor,recurring,24,102,0,300,92,0.30666666666666664,46,0.46,0.11166666666666666,0.26531007751937985,0.26531007751937985,2,12,12,91,75,0.000613791,0.00037066599999999996,0.001320874,0.008110041999999998,0.014023827000000013,0.026586709,0,False,76190e0cf170275f,b68258974b40edff
f83792fa49d1d80e,repair_all,three_corridor,recurring,24,102,0,300,130,0.43333333333333335,53,0.53,0.14625,0.0,0.0,2,46,39,130,98,0.000208082,0.00033516700000000004,0.004194962,0.010789418999999995,0.014555796999999994,0.03250375,0,False,595824d886f84cb5,b68258974b40edff
1be956d864b83f66,lazy_0,three_corridor,recurring,24,103,0,300,104,0.3466666666666667,48,0.48,0.1125,0.2796511627906977,0.2796511627906977,2,0,0,103,87,0.000358084,0.00033712499999999997,0.0,0.009371207,0.014370992000000008,0.026452625,0,False,017fec3e248631de,033ca7d1d1d369ef
a09a183639eef064,random_25,three_corridor,recurring,24,103,1701,300,112,0.37333333333333335,51,0.51,0.12333333333333334,0.22228682170542635,0.22228682170542635,2,12,12,111,91,0.000212375,0.00032529200000000003,0.0012881669999999998,0.009883707999999998,0.014611551,0.028431959,0,False,44a716572a7db735,033ca7d1d1d369ef
d10fb3a79583ac5f,random_25,three_corridor,recurring,24,103,2903,300,146,0.4866666666666667,59,0.59,0.13166666666666665,0.13275193798449614,0.13275193798449614,2,12,11,145,111,0.000215334,0.000286292,0.001188541,0.012008588,0.014587122999999995,0.030482416,0,False,59489608de7f3847,033ca7d1d1d369ef
a82385f7749ef08a,random_25,three_corridor,recurring,24,103,4307,300,134,0.44666666666666666,68,0.68,0.115,0.1939922480620155,0.1939922480620155,2,12,12,134,101,0.000207459,0.00032004099999999997,0.001311961,0.010996916,0.01435574700000001,0.029322708,0,False,ada450d2b56d263a,033ca7d1d1d369ef
3ac9f7f6c65afe04,top_25,three_corridor,recurring,24,103,0,300,119,0.39666666666666667,57,0.57,0.12666666666666668,0.1874031007751938,0.1874031007751938,2,12,12,119,93,0.000224667,0.000316709,0.001344085,0.010104957000000001,0.015090467999999985,0.029275459,0,False,7718b139bc83c985,033ca7d1d1d369ef
8ecc7fb04a881727,repair_all,three_corridor,recurring,24,103,0,300,113,0.37666666666666665,51,0.51,0.13625,0.0,0.0,2,46,44,113,85,0.00022958400000000002,0.000324917,0.004727666000000001,0.009206956000000002,0.01450753300000001,0.0313885,0,False,0e0bebd5cf9fe39e,033ca7d1d1d369ef
