run_id,method,map_id,workload,n_agents,seed,selector_seed,horizon,completed,throughput,post_shift_completed_100,post_shift_throughput_100,post_shift_wait_rate_100,stale_fraction_auc,version_lag_auc,repair_event_count,repair_rebind_count,unique_field_build_count,new_task_rebind_count,new_task_unique_field_build_count,guidance_generation_seconds,exposure_seconds,repair_field_build_seconds,new_task_field_build_seconds,executor_seconds,wall_time_seconds,collision_count,deadlocked,trace_hash,task_tape_hash
0ef538d3946f7143,random_25,two_corridor,abrupt,24,101,4307,600,158,0.2633333333333333,21,0.21,0.16875,0.10120705663881152,0.10120705663881152,1,6,5,158,99,0.000105625,0.000224083,0.000534459,0.010682591000000003,0.02999671199999998,0.045403542,0,False,0a939ed9773fd097,b67936f7e12837d7
1bbe47bd38bfd71a,top_10,two_corridor,abrupt,24,101,0,600,182,0.30333333333333334,61,0.61,0.13333333333333333,0.07300371402042712,0.07300371402042712,1,3,2,182,107,0.000106459,0.000225,0.00021491700000000002,0.011400082000000008,0.029261957000000005,0.045022416,0,False,9e0069802b2809d4,b67936f7e12837d7
22849b0fbe091746,top_25,two_corridor,abrupt,24,101,0,600,215,0.35833333333333334,31,0.31,0.1375,0.38057103064066855,0.38057103064066855,1,6,5,215,116,0.000126083,0.000225917,0.0005326650000000001,0.012413333999999996,0.03142470799999999,0.048752167,0,False,eacf3884470779ec,b67936f7e12837d7
883380252d0d5adc,repair_all,two_corridor,abrupt,24,101,0,600,166,0.27666666666666667,15,0.15,0.20833333333333334,0.0,0.0,1,24,21,165,101,0.000189959,0.000325125,0.0026640830000000007,0.011777747999999994,0.032499620000000014,0.051742333,0,False,e52428233fd1e822,b67936f7e12837d7
bf2eec8b9aceec9a,lazy_0,two_corridor,abrupt,24,102,0,600,220,0.36666666666666664,55,0.55,0.15166666666666667,0.06955555555555555,0.06955555555555555,1,0,0,220,106,0.000107084,0.000190958,0.0,0.011415170000000004,0.030083830000000027,0.045627167,0,False,ac3e60ee196900c3,3c349601c05345ed
32a8745864fd6f09,random_10,two_corridor,abrupt,24,102,1701,600,219,0.365,39,0.39,0.16166666666666665,0.050444444444444445,0.050444444444444445,1,3,3,219,103,0.000134417,0.000242,0.000430042,0.011995290000000004,0.032819277000000015,0.049825625,0,False,5392fb38a850b79c,3c349601c05345ed
1d8a2bf6628f1b79,random_10,two_corridor,abrupt,24,102,2903,600,220,0.36666666666666664,56,0.56,0.14833333333333334,0.05455555555555555,0.05455555555555555,1,3,3,220,103,0.000163917,0.000211125,0.0003545,0.011455621000000003,0.03309646900000002,0.049648625,0,False,dd3437109e12bce1,3c349601c05345ed
ade023ebe44c682a,random_10,two_corridor,abrupt,24,102,4307,600,219,0.365,44,0.44,0.17333333333333334,0.051777777777777784,0.051777777777777784,1,3,3,219,104,0.000142625,0.000215958,0.000324792,0.011311298000000003,0.030680038000000024,0.046574458,0,False,46bd43ee72d3744a,3c349601c05345ed
c9c9373d1d90c125,random_25,two_corridor,abrupt,24,102,1701,600,188,0.31333333333333335,28,0.28,0.16125,0.042555555555555555,0.042555555555555555,1,6,6,187,97,0.000114,0.000192125,0.000632624,0.010329668,0.029803207000000016,0.044990459,0,False,e1b1c0583ae49973,3c349601c05345ed
a0b6e7129633705c,random_25,two_corridor,abrupt,24,102,2903,600,233,0.3883333333333333,52,0.52,0.17083333333333334,0.04588888888888889,0.04588888888888889,1,6,6,233,106,0.000111541,0.000195083,0.000647833,0.011325874000000003,0.030084322000000045,0.046248959,0,False,e970357533437922,3c349601c05345ed
718738702a486008,random_25,two_corridor,abrupt,24,102,4307,600,146,0.24333333333333335,34,0.34,0.16125,0.04622222222222222,0.04622222222222222,1,6,6,146,82,0.000107917,0.000191667,0.000629082,0.008683171000000002,0.029311717000000032,0.042717584,0,False,70a4d668a178e4a1,3c349601c05345ed
29d9eefded9d2986,top_10,two_corridor,abrupt,24,102,0,600,242,0.4033333333333333,46,0.46,0.14916666666666667,0.055,0.055,1,3,3,242,111,0.000111541,0.000191959,0.000317791,0.011825001999999994,0.030059592999999944,0.046390541,0,False,60518b8e61566847,3c349601c05345ed
26288733ccb5689a,top_25,two_corridor,abrupt,24,102,0,600,144,0.24,32,0.32,0.1825,0.042888888888888886,0.042888888888888886,1,6,6,144,80,0.00011625,0.000191958,0.000648333,0.008593373000000001,0.029776864,0.043172917,0,False,aa415e513fc3b1e3,3c349601c05345ed
689fc2b55ff08620,repair_all,two_corridor,abrupt,24,102,0,600,211,0.3516666666666667,25,0.25,0.18,0.0,0.0,1,23,21,211,104,0.000128125,0.000194042,0.0021981229999999997,0.011544582,0.032773256999999965,0.051156,0,False,e936c84b24e6ea0c,3c349601c05345ed
2c11fcbf46cada7e,lazy_0,two_corridor,abrupt,24,103,0,600,199,0.33166666666666667,53,0.53,0.10958333333333334,0.1297650709219858,0.1297650709219858,1,0,0,199,105,0.000132041,0.000201417,0.0,0.011644082000000005,0.031173038000000007,0.047097792,0,False,c685c0bfea1b7dfb,04faeeb0fc074e9b
c91357f48130b39a,random_10,two_corridor,abrupt,24,103,1701,600,181,0.3016666666666667,41,0.41,0.11708333333333333,0.45113031914893614,0.45113031914893614,1,3,3,181,97,0.000115,0.000196458,0.000321334,0.010692867000000003,0.03031390600000001,0.045741,0,False,e00345057f1e1c35,04faeeb0fc074e9b
1864d8649a73d1aa,random_10,two_corridor,abrupt,24,103,2903,600,168,0.28,40,0.4,0.10458333333333333,0.498116134751773,0.498116134751773,1,3,2,167,90,0.0001345,0.000226375,0.000236417,0.009992126999999996,0.030640506999999984,0.045275084,0,False,94f0229ae2cc3f58,04faeeb0fc074e9b
132e5ca0bc3f2abc,random_10,two_corridor,abrupt,24,103,4307,600,194,0.3233333333333333,37,0.37,0.12541666666666668,0.2074468085106383,0.2074468085106383,1,3,3,194,105,0.000211833,0.000209084,0.00033054199999999997,0.011378254000000003,0.031238419999999982,0.047422334,0,False,ede247f6e2b69431,04faeeb0fc074e9b
