method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
bootstrap_only,17,warehouse_small_kiva,abrupt,5924,2.962,1,0,0,0,0.001935563,9.681118408,12.734516076743603
context_dualcap_G4S5,17,warehouse_small_kiva,abrupt,5858,2.929,1,4,5,0,0.010663818,9.09979923,12.840605791658163
context_eventreserve_G5S6,17,warehouse_small_kiva,abrupt,5852,2.926,1,5,6,0,0.011300399,8.895284383999996,12.606369014829397
context_memory_B25,17,warehouse_small_kiva,abrupt,5852,2.926,1,5,25,0,0.012236129,9.305364007999998,15.913295309990644
exact_even_B25,17,warehouse_small_kiva,abrupt,5714,2.857,1,25,25,0,0.04766416800000001,9.608416103000003,13.353309977799654
bootstrap_only,17,warehouse_small_kiva,recurrent,5533,2.7665,1,0,0,0,0.001829862,9.580215419000004,12.55016864091158
context_dualcap_G4S5,17,warehouse_small_kiva,recurrent,5765,2.8825,1,5,5,0,0.01045648,8.943791749999997,15.713824551552534
context_eventreserve_G5S6,17,warehouse_small_kiva,recurrent,5765,2.8825,1,5,6,0,0.009427566,9.545377025999997,12.745848324149847
context_memory_B25,17,warehouse_small_kiva,recurrent,5765,2.8825,1,5,25,0,0.009390173,9.627344461,12.885317631065845
exact_even_B25,17,warehouse_small_kiva,recurrent,6238,3.119,1,25,25,0,0.051052571000000005,9.192969417000002,12.90505588427186
bootstrap_only,17,warehouse_small_kiva,stationary,3976,1.988,1,0,0,0,0.002910142,8.220275251000002,13.977448750287294
context_dualcap_G4S5,17,warehouse_small_kiva,stationary,4070,2.035,1,3,5,0,0.007250434,8.842471708,12.227799858897924
context_eventreserve_G5S6,17,warehouse_small_kiva,stationary,4070,2.035,1,3,6,0,0.0074169330000000006,8.865018345,12.286896400153637
context_memory_B25,17,warehouse_small_kiva,stationary,4070,2.035,1,3,25,0,0.007978775,8.154115138999998,11.671658627688885
exact_even_B25,17,warehouse_small_kiva,stationary,4108,2.054,1,25,25,0,0.050430058,9.025854779000003,12.749374322593212
