method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
random_G5,115950,warehouse_small_narrow_kiva,recurrent,3772,1.886,1,5,5,0,0.031717765,53.75171908700001,107.21356140699936
bootstrap_only,115950,warehouse_small_narrow_kiva,stationary,3919,1.9595,1,0,0,0,0.003178606,43.97434045199999,78.78993235400412
context_memory_B25,115950,warehouse_small_narrow_kiva,stationary,3902,1.951,1,8,25,0,0.07493574300000001,47.363540691,83.40690742299194
context_no_reactivation_B25,115950,warehouse_small_narrow_kiva,stationary,3916,1.958,1,8,25,0,0.046956788,50.164202949,88.78265644900966
exact_even_B25,115950,warehouse_small_narrow_kiva,stationary,3897,1.9485,1,25,25,0,0.44180750700000004,48.967623552,89.36949126198306
exact_even_G4,115950,warehouse_small_narrow_kiva,stationary,3887,1.9435,1,4,4,0,0.025262886000000002,48.70562177399999,84.01056162899476
exact_even_G5,115950,warehouse_small_narrow_kiva,stationary,3916,1.958,1,5,5,0,0.08060801799999999,46.708015523999975,80.81069710099837
js_cap_G5,115950,warehouse_small_narrow_kiva,stationary,3930,1.965,1,5,5,0,0.031274639,46.946856155999996,83.39031553000677
random_G5,115950,warehouse_small_narrow_kiva,stationary,3888,1.944,1,5,5,0,0.07793373900000002,46.42834162199999,84.62590057999478
bootstrap_only,130998,warehouse_small_narrow_kiva,abrupt,3716,1.858,1,0,0,0,0.00309829,46.91514043099999,94.19690892999643
context_memory_B25,130998,warehouse_small_narrow_kiva,abrupt,3921,1.9605,1,9,25,0,0.158644134,47.929416064999984,97.19211981701665
context_no_reactivation_B25,130998,warehouse_small_narrow_kiva,abrupt,3923,1.9615,1,9,25,0,0.21412256999999998,48.377146385,99.01526901801117
exact_even_B25,130998,warehouse_small_narrow_kiva,abrupt,3869,1.9345,1,25,25,0,0.36327010299999996,50.150072015999996,96.98799348800094
exact_even_G4,130998,warehouse_small_narrow_kiva,abrupt,3724,1.862,1,4,4,0,0.076528042,44.755895474,93.08594303100836
exact_even_G5,130998,warehouse_small_narrow_kiva,abrupt,3917,1.9585,1,5,5,0,0.17024573,41.455807875,88.29370613300125
js_cap_G5,130998,warehouse_small_narrow_kiva,abrupt,3746,1.873,1,5,5,0,0.15345057800000003,46.99576866599999,93.67548604501644
random_G5,130998,warehouse_small_narrow_kiva,abrupt,3837,1.9185,1,5,5,0,0.07837781799999999,47.45784356700001,92.8318697620125
bootstrap_only,130998,warehouse_small_narrow_kiva,recurrent,3750,1.875,1,0,0,0,0.003457495,44.859034032,88.32061430500471
context_memory_B25,130998,warehouse_small_narrow_kiva,recurrent,3715,1.8575,1,10,25,0,0.029312339,44.81950641600004,90.00058518501464
