method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
bootstrap_only,113743,warehouse_small_kiva,abrupt,5717,2.8585,1,0,0,0,0.072052953,83.50919621300001,148.5798795929877
context_memory_B25,113743,warehouse_small_kiva,abrupt,6886,3.443,1,5,25,0,0.067170019,79.66852749400002,145.12144420098048
context_no_reactivation_B25,113743,warehouse_small_kiva,abrupt,6920,3.46,1,4,25,0,0.018257199,83.67585421500002,146.69627883200883
exact_even_B25,113743,warehouse_small_kiva,abrupt,6591,3.2955,1,25,25,0,0.4437568539999999,82.62593825799998,149.89652688099886
exact_even_G4,113743,warehouse_small_kiva,abrupt,6599,3.2995,1,4,4,0,0.08994505200000001,82.608551193,146.97705119501916
exact_even_G5,113743,warehouse_small_kiva,abrupt,6406,3.203,1,5,5,0,0.023185831999999996,81.114331058,147.3188160410209
js_cap_G5,113743,warehouse_small_kiva,abrupt,6212,3.106,1,5,5,0,0.09586223400000002,81.82881711700006,148.58742245199392
random_G5,113743,warehouse_small_kiva,abrupt,6367,3.1835,1,5,5,0,0.09273312,80.121969744,143.59868707502028
bootstrap_only,113743,warehouse_small_kiva,recurrent,4447,2.2235,1,0,0,0,0.004186702,27.769985396000006,52.21784708200721
context_memory_B25,113743,warehouse_small_kiva,recurrent,5386,2.693,1,5,25,0,0.011649729000000001,27.603524038000007,51.86491380800726
context_no_reactivation_B25,113743,warehouse_small_kiva,recurrent,5398,2.699,1,5,25,0,0.014189200999999999,27.874641643000004,51.75599286600482
exact_even_B25,113743,warehouse_small_kiva,recurrent,5702,2.851,1,25,25,0,0.21649063799999999,27.491001062999995,54.618049057986354
exact_even_G4,113743,warehouse_small_kiva,recurrent,5023,2.5115,1,4,4,0,0.013336644,26.897731394999997,49.002692890993785
exact_even_G5,113743,warehouse_small_kiva,recurrent,5261,2.6305,1,5,5,0,0.01637756,27.997823654999994,50.39422581100371
js_cap_G5,113743,warehouse_small_kiva,recurrent,4946,2.473,1,5,5,0,0.020664173,26.832076764999996,48.913872567994986
random_G5,113743,warehouse_small_kiva,recurrent,4691,2.3455,1,5,5,0,0.019826038,26.088145857000004,49.8028664419835
bootstrap_only,113743,warehouse_small_kiva,stationary,4360,2.18,1,0,0,0,0.004097888,76.540742442,125.6893308510189
context_memory_B25,113743,warehouse_small_kiva,stationary,4493,2.2465,1,3,25,0,0.015536119,77.12064376400002,127.6825100040005
context_no_reactivation_B25,113743,warehouse_small_kiva,stationary,4493,2.2465,1,3,25,0,0.015439007,76.02969480999998,132.40462231100537
exact_even_B25,113743,warehouse_small_kiva,stationary,4396,2.198,1,25,25,0,0.304487655,75.69114097500004,129.00350347699714
exact_even_G4,113743,warehouse_small_kiva,stationary,4213,2.1065,1,4,4,0,0.020004301000000002,80.046501518,133.81643278500997
exact_even_G5,113743,warehouse_small_kiva,stationary,4223,2.1115,1,5,5,0,0.095721238,78.29074489,130.89317946101073
js_cap_G5,113743,warehouse_small_kiva,stationary,4145,2.0725,1,5,5,0,0.10500529599999998,75.480694225,130.62241237598937
random_G5,113743,warehouse_small_kiva,stationary,3933,1.9665,1,5,5,0,0.091395752,74.62024205000004,127.22435933898669
bootstrap_only,115950,warehouse_small_kiva,abrupt,6709,3.3545,1,0,0,0,0.003519256,70.530348451,132.6099211119872
context_memory_B25,115950,warehouse_small_kiva,abrupt,7241,3.6205,1,7,25,0,0.089726934,68.554351674,129.5973318059987
context_no_reactivation_B25,115950,warehouse_small_kiva,abrupt,7242,3.621,1,7,25,0,0.10717680699999997,77.42490452999999,141.36117315699812
exact_even_B25,115950,warehouse_small_kiva,abrupt,7077,3.5385,1,25,25,0,0.26270880700000004,73.33753445399998,136.20891201798804
exact_even_G4,115950,warehouse_small_kiva,abrupt,6359,3.1795,1,4,4,0,0.076965095,72.59847048599998,136.81602688602288
exact_even_G5,115950,warehouse_small_kiva,abrupt,6888,3.444,1,5,5,0,0.04065951600000001,74.42302471600001,136.98216164001497
js_cap_G5,115950,warehouse_small_kiva,abrupt,6668,3.334,1,5,5,0,0.024702908,75.58827878800001,135.47922174600535
random_G5,115950,warehouse_small_kiva,abrupt,6684,3.342,1,5,5,0,0.098980813,71.02413147000001,131.6891099869972
bootstrap_only,115950,warehouse_small_kiva,recurrent,5151,2.5755,1,0,0,0,0.005480946,76.65663318200001,136.40461531700566
context_memory_B25,115950,warehouse_small_kiva,recurrent,5477,2.7385,1,5,25,0,0.017674857000000002,82.59262283100001,144.09733392001363
context_no_reactivation_B25,115950,warehouse_small_kiva,recurrent,5489,2.7445,1,5,25,0,0.020977368000000003,78.40899654100005,144.97641633701278
exact_even_B25,115950,warehouse_small_kiva,recurrent,5872,2.936,1,25,25,0,0.3795920590000001,79.94322969000001,149.31590206699912
exact_even_G4,115950,warehouse_small_kiva,recurrent,5097,2.5485,1,4,4,0,0.085638966,76.78744478699998,136.70683413400548
exact_even_G5,115950,warehouse_small_kiva,recurrent,5535,2.7675,1,5,5,0,0.08892871900000002,82.13367715300004,144.49838892699336
js_cap_G5,115950,warehouse_small_kiva,recurrent,5897,2.9485,1,5,5,0,0.15964064199999997,77.91253904700002,138.52228699301486
random_G5,115950,warehouse_small_kiva,recurrent,5613,2.8065,1,5,5,0,0.020813143,80.35985657500004,144.99182391000795
bootstrap_only,115950,warehouse_small_kiva,stationary,3858,1.929,1,0,0,0,0.005097071,77.73734930499998,127.31732049101265
context_memory_B25,115950,warehouse_small_kiva,stationary,4066,2.033,1,3,25,0,0.08363015800000001,80.53705521100001,138.20199903499451
context_no_reactivation_B25,115950,warehouse_small_kiva,stationary,4066,2.033,1,3,25,0,0.160722732,80.901943498,135.00734103299328
exact_even_B25,115950,warehouse_small_kiva,stationary,3994,1.997,1,25,25,0,0.363336775,80.796902418,136.52160547598032
exact_even_G4,115950,warehouse_small_kiva,stationary,3765,1.8825,1,4,4,0,0.091737529,79.88175423199998,131.99922913100454
exact_even_G5,115950,warehouse_small_kiva,stationary,3866,1.933,1,5,5,0,0.177221005,79.48694881600004,132.9005710420024
js_cap_G5,115950,warehouse_small_kiva,stationary,4092,2.046,1,5,5,0,0.019188792,78.23550882900001,133.50787238101475
random_G5,115950,warehouse_small_kiva,stationary,3922,1.961,1,5,5,0,0.23338544,77.38023633999998,129.40329687297344
bootstrap_only,130998,warehouse_small_kiva,abrupt,5971,2.9855,1,0,0,0,0.008315593,71.347348559,120.98009059901233
context_memory_B25,130998,warehouse_small_kiva,abrupt,6646,3.323,1,6,25,0,0.190783348,72.93309380400002,126.82055852300255
context_no_reactivation_B25,130998,warehouse_small_kiva,abrupt,6646,3.323,1,6,25,0,0.07414328199999999,70.801377902,126.78971151798032
exact_even_B25,130998,warehouse_small_kiva,abrupt,7411,3.7055,1,25,25,0,0.339141302,72.829663644,131.30728271201951
exact_even_G4,130998,warehouse_small_kiva,abrupt,6684,3.342,1,4,4,0,0.091045743,70.41497187600001,121.59683428198332
exact_even_G5,130998,warehouse_small_kiva,abrupt,7126,3.563,1,5,5,0,0.09093698400000001,73.48234355400001,124.29878292701324
js_cap_G5,130998,warehouse_small_kiva,abrupt,6230,3.115,1,5,5,0,0.016960424999999998,68.93656057299998,124.51751915802015
random_G5,130998,warehouse_small_kiva,abrupt,6627,3.3135,1,5,5,0,0.098812075,71.12372044499999,123.10349314601626
bootstrap_only,130998,warehouse_small_kiva,recurrent,5556,2.778,1,0,0,0,0.007240227,79.672866723,142.79760484799044
context_memory_B25,130998,warehouse_small_kiva,recurrent,5331,2.6655,1,4,25,0,0.018798758,82.93472912299998,146.0925522710022
context_no_reactivation_B25,130998,warehouse_small_kiva,recurrent,5331,2.6655,1,4,25,0,0.016399088,81.60455539899996,142.87361924600555
exact_even_B25,130998,warehouse_small_kiva,recurrent,5988,2.994,1,25,25,0,0.227607494,85.11001841399995,149.42152678401908
exact_even_G4,130998,warehouse_small_kiva,recurrent,5423,2.7115,1,4,4,0,0.020755240999999997,84.04844372299998,148.81615913001588
exact_even_G5,130998,warehouse_small_kiva,recurrent,5437,2.7185,1,5,5,0,0.024418548999999998,82.79598938400001,147.59819602701464
js_cap_G5,130998,warehouse_small_kiva,recurrent,5330,2.665,1,5,5,0,0.15836101700000002,83.77352206200001,148.31840362900402
random_G5,130998,warehouse_small_kiva,recurrent,5812,2.906,1,5,5,0,0.09285963,79.70258901300001,137.20383629598655
bootstrap_only,130998,warehouse_small_kiva,stationary,2877,1.4385,1,0,0,0,0.003064088,13.293718248000006,25.812634357018396
context_memory_B25,130998,warehouse_small_kiva,stationary,3447,1.7235,1,3,25,0,0.010433114,15.095163784999997,27.458841195999412
context_no_reactivation_B25,130998,warehouse_small_kiva,stationary,3447,1.7235,1,3,25,0,0.010763742,13.903297797,26.743541665986413
exact_even_B25,130998,warehouse_small_kiva,stationary,3575,1.7875,1,25,25,0,0.06655536499999998,17.441545816,33.858324865985196
exact_even_G4,130998,warehouse_small_kiva,stationary,3298,1.649,1,4,4,0,0.014720189000000002,14.447451729000004,27.106191786995623
exact_even_G5,130998,warehouse_small_kiva,stationary,3176,1.588,1,5,5,0,0.046390251,16.95718400600001,30.020114896004088
js_cap_G5,130998,warehouse_small_kiva,stationary,3516,1.758,1,5,5,0,0.014958845,15.25696486300001,29.081497168983333
random_G5,130998,warehouse_small_kiva,stationary,3458,1.729,1,5,5,0,0.019136636,13.891008045999996,26.729334654984996
bootstrap_only,152753,warehouse_small_kiva,abrupt,6469,3.2345,1,0,0,0,0.003264576,73.47551012499997,128.53069870499894
context_memory_B25,152753,warehouse_small_kiva,abrupt,6689,3.3445,1,7,25,0,0.027369782,74.59990349499998,127.69747505898704
context_no_reactivation_B25,152753,warehouse_small_kiva,abrupt,6695,3.3475,1,7,25,0,0.08403830899999999,70.196521233,127.86748658600845
exact_even_B25,152753,warehouse_small_kiva,abrupt,7218,3.609,1,25,25,0,0.3045637520000001,72.30668401500002,127.80150729999878
exact_even_G4,152753,warehouse_small_kiva,abrupt,7055,3.5275,1,4,4,0,0.099630193,76.03861911300002,130.27343345800182
exact_even_G5,152753,warehouse_small_kiva,abrupt,6355,3.1775,1,5,5,0,0.09603208199999999,71.836782994,120.47555136599112
js_cap_G5,152753,warehouse_small_kiva,abrupt,5810,2.905,1,5,5,0,0.029855628000000002,66.66228386499999,118.48547374198097
random_G5,152753,warehouse_small_kiva,abrupt,7134,3.567,1,5,5,0,0.06945073099999999,73.498791897,125.0905149539758
bootstrap_only,152753,warehouse_small_kiva,recurrent,4098,2.049,1,0,0,0,0.003179092,67.28546103399997,117.1112191809807
context_memory_B25,152753,warehouse_small_kiva,recurrent,4821,2.4105,1,4,25,0,0.023159126999999998,68.218510196,121.87462649599183
context_no_reactivation_B25,152753,warehouse_small_kiva,recurrent,4821,2.4105,1,4,25,0,0.016320306,71.125901948,123.48739379399922
exact_even_B25,152753,warehouse_small_kiva,recurrent,4028,2.014,1,25,25,0,0.14533855199999998,65.25341734999998,123.01215773398872
exact_even_G4,152753,warehouse_small_kiva,recurrent,4415,2.2075,1,4,4,0,0.026574247,68.25921563200002,120.68756560399197
exact_even_G5,152753,warehouse_small_kiva,recurrent,3542,1.771,1,5,5,0,0.024784738,65.67145661200001,113.293354369991
js_cap_G5,152753,warehouse_small_kiva,recurrent,3611,1.8055,1,5,5,0,0.08995441800000001,68.65528529699998,119.43526109799859
random_G5,152753,warehouse_small_kiva,recurrent,4010,2.005,1,5,5,0,0.21335417699999998,64.462301387,115.10121790101402
bootstrap_only,152753,warehouse_small_kiva,stationary,3115,1.5575,1,0,0,0,0.003244538,25.960860169000004,46.21423240902368
context_memory_B25,152753,warehouse_small_kiva,stationary,3057,1.5285,1,3,25,0,0.101543105,26.039656962,45.90972524299286
context_no_reactivation_B25,152753,warehouse_small_kiva,stationary,3057,1.5285,1,3,25,0,0.012574733000000001,24.585147257999996,46.41510908599594
exact_even_B25,152753,warehouse_small_kiva,stationary,3106,1.553,1,25,25,0,0.15874310600000002,26.148720825999995,47.61104750301456
exact_even_G4,152753,warehouse_small_kiva,stationary,2919,1.4595,1,4,4,0,0.014321826999999999,25.197458089999998,44.77069421598571
exact_even_G5,152753,warehouse_small_kiva,stationary,3031,1.5155,1,5,5,0,0.015549960000000002,24.67518977599999,44.787647541001206
js_cap_G5,152753,warehouse_small_kiva,stationary,2999,1.4995,1,5,5,0,0.021064177,25.264342430000003,45.22757663700031
random_G5,152753,warehouse_small_kiva,stationary,3122,1.561,1,5,5,0,0.019203486,24.68902439100001,44.69305162600358
bootstrap_only,175381,warehouse_small_kiva,abrupt,5511,2.7555,1,0,0,0,0.005201886,81.16257785099997,144.7932855959807
context_memory_B25,175381,warehouse_small_kiva,abrupt,6097,3.0485,1,5,25,0,0.089057022,82.99696778400003,154.6069288730214
context_no_reactivation_B25,175381,warehouse_small_kiva,abrupt,6115,3.0575,1,5,25,0,0.085264233,77.71074542800004,142.7912981249974
exact_even_B25,175381,warehouse_small_kiva,abrupt,6585,3.2925,1,25,25,0,0.463661839,84.15025210199995,147.69063309099874
exact_even_G4,175381,warehouse_small_kiva,abrupt,5942,2.971,1,4,4,0,0.08935395000000002,81.19738022799993,144.52017236399115
exact_even_G5,175381,warehouse_small_kiva,abrupt,5734,2.867,1,5,5,0,0.025126542,80.29782789199997,147.1008039219887
js_cap_G5,175381,warehouse_small_kiva,abrupt,5856,2.928,1,5,5,0,0.162952466,80.88059828099999,147.02516425799695
random_G5,175381,warehouse_small_kiva,abrupt,5904,2.952,1,5,5,0,0.090988219,80.41221011699999,142.60787537999568
bootstrap_only,175381,warehouse_small_kiva,recurrent,6260,3.13,1,0,0,0,0.003803926,73.46443423799997,123.5203329299984
context_memory_B25,175381,warehouse_small_kiva,recurrent,6474,3.237,1,4,25,0,0.011043133,76.833675083,127.08634339598939
context_no_reactivation_B25,175381,warehouse_small_kiva,recurrent,6580,3.29,1,4,25,0,0.082031917,76.26095688299998,125.78746264398796
exact_even_B25,175381,warehouse_small_kiva,recurrent,6431,3.2155,1,25,25,0,0.15747856500000001,74.51951987899997,129.47824033600045
exact_even_G4,175381,warehouse_small_kiva,recurrent,6386,3.193,1,4,4,0,0.079776458,76.65626534299999,125.2865521349886
exact_even_G5,175381,warehouse_small_kiva,recurrent,6111,3.0555,1,5,5,0,0.088004466,75.18776443300001,126.62310803899891
js_cap_G5,175381,warehouse_small_kiva,recurrent,6288,3.144,1,5,5,0,0.08662040500000001,74.98942489600002,125.3896671399998
random_G5,175381,warehouse_small_kiva,recurrent,6415,3.2075,1,5,5,0,0.018015942,76.26738715799999,125.19516219900106
bootstrap_only,175381,warehouse_small_kiva,stationary,5859,2.9295,1,0,0,0,0.005869607,79.21978903200005,133.4956596819975
context_memory_B25,175381,warehouse_small_kiva,stationary,5752,2.876,1,4,25,0,0.087063961,84.96718841100001,142.31479366499116
context_no_reactivation_B25,175381,warehouse_small_kiva,stationary,5752,2.876,1,4,25,0,0.086842064,80.863232243,136.4835529810225
exact_even_B25,175381,warehouse_small_kiva,stationary,5401,2.7005,1,25,25,0,0.38040041700000005,80.21114341700002,138.88100366899744
exact_even_G4,175381,warehouse_small_kiva,stationary,5938,2.969,1,4,4,0,0.019190837000000002,81.784535254,137.19066478998866
exact_even_G5,175381,warehouse_small_kiva,stationary,5689,2.8445,1,5,5,0,0.09748511100000001,81.10277541399995,136.70541850099107
js_cap_G5,175381,warehouse_small_kiva,stationary,5207,2.6035,1,5,5,0,0.029761411,82.44477068600004,137.17982004300575
random_G5,175381,warehouse_small_kiva,stationary,5724,2.862,1,5,5,0,0.28946003200000003,81.51590868000005,136.20769807399483
bootstrap_only,190142,warehouse_small_kiva,abrupt,5785,2.8925,1,0,0,0,0.073186149,78.52104097499999,141.49173227400752
context_memory_B25,190142,warehouse_small_kiva,abrupt,5983,2.9915,1,4,25,0,0.091176859,80.03525924199995,148.70047345699277
context_no_reactivation_B25,190142,warehouse_small_kiva,abrupt,5983,2.9915,1,4,25,0,0.017794989,79.28344492400001,141.61829332899651
exact_even_B25,190142,warehouse_small_kiva,abrupt,6194,3.097,1,25,25,0,0.08980937099999997,84.25753962599998,154.19750579001266
exact_even_G4,190142,warehouse_small_kiva,abrupt,6074,3.037,1,4,4,0,0.084439367,80.43677069,145.4130962229974
exact_even_G5,190142,warehouse_small_kiva,abrupt,5921,2.9605,1,5,5,0,0.022272625,83.37852173699999,152.5928477270063
js_cap_G5,190142,warehouse_small_kiva,abrupt,5644,2.822,1,5,5,0,0.095909446,78.14907102499998,144.49422808198142
random_G5,190142,warehouse_small_kiva,abrupt,5694,2.847,1,5,5,0,0.10456508399999999,80.54333024599997,148.5005949420156
bootstrap_only,190142,warehouse_small_kiva,recurrent,6759,3.3795,1,0,0,0,0.019858858,70.654986542,121.22298412799137
context_memory_B25,190142,warehouse_small_kiva,recurrent,6354,3.177,1,4,25,0,0.077731943,75.69465626799997,124.29789827601053
context_no_reactivation_B25,190142,warehouse_small_kiva,recurrent,6401,3.2005,1,4,25,0,0.021354792999999997,73.21063431999998,124.68100049599889
exact_even_B25,190142,warehouse_small_kiva,recurrent,6570,3.285,1,25,25,0,0.359714462,73.09498413499999,126.20050660299603
exact_even_G4,190142,warehouse_small_kiva,recurrent,6394,3.197,1,4,4,0,0.07880667899999999,73.19546073400006,120.97666649398161
exact_even_G5,190142,warehouse_small_kiva,recurrent,6540,3.27,1,5,5,0,0.200206675,72.74874493,118.87561538399314
js_cap_G5,190142,warehouse_small_kiva,recurrent,6776,3.388,1,5,5,0,0.020297952,76.10864742499999,126.89690124799381
random_G5,190142,warehouse_small_kiva,recurrent,6618,3.309,1,5,5,0,0.08606669,76.81597754399996,124.41464323201217
bootstrap_only,190142,warehouse_small_kiva,stationary,3584,1.792,1,0,0,0,0.003966795,72.52642741700001,115.49672536397702
context_memory_B25,190142,warehouse_small_kiva,stationary,3644,1.822,1,3,25,0,0.015260679999999999,72.56842800300001,115.49325587897329
context_no_reactivation_B25,190142,warehouse_small_kiva,stationary,3644,1.822,1,3,25,0,0.083634394,71.197423289,115.95248340899707
exact_even_B25,190142,warehouse_small_kiva,stationary,3764,1.882,1,25,25,0,0.138973117,68.17132820499998,117.30533878499409
exact_even_G4,190142,warehouse_small_kiva,stationary,3586,1.793,1,4,4,0,0.038695497999999995,67.09915702900001,109.62024299800396
exact_even_G5,190142,warehouse_small_kiva,stationary,3634,1.817,1,5,5,0,0.101539914,69.464406859,113.20786651599337
js_cap_G5,190142,warehouse_small_kiva,stationary,3759,1.8795,1,5,5,0,0.090079869,68.50706798200001,110.51627134799492
random_G5,190142,warehouse_small_kiva,stationary,3377,1.6885,1,5,5,0,0.020747614999999997,65.62684073700001,109.41405713401036
bootstrap_only,204011,warehouse_small_kiva,abrupt,5080,2.54,1,0,0,0,0.061667896,71.97704469400003,121.12376671598759
context_memory_B25,204011,warehouse_small_kiva,abrupt,6485,3.2425,1,6,25,0,0.07348057,73.83177028599997,126.28087309899274
context_no_reactivation_B25,204011,warehouse_small_kiva,abrupt,6564,3.282,1,5,25,0,0.017452965,73.67811831899999,125.38996918100747
exact_even_B25,204011,warehouse_small_kiva,abrupt,6637,3.3185,1,25,25,0,0.231979336,72.940380214,126.49332938398584
exact_even_G4,204011,warehouse_small_kiva,abrupt,5934,2.967,1,4,4,0,0.016776740999999998,73.81954083399997,121.99367034700117
exact_even_G5,204011,warehouse_small_kiva,abrupt,6462,3.231,1,5,5,0,0.07026862299999999,74.14497884800004,122.29010768601438
js_cap_G5,204011,warehouse_small_kiva,abrupt,5879,2.9395,1,5,5,0,0.025406187,74.05542668999996,124.98790567700053
random_G5,204011,warehouse_small_kiva,abrupt,5564,2.782,1,5,5,0,0.014480351,73.14019805499998,122.39829804000328
bootstrap_only,204011,warehouse_small_kiva,recurrent,5171,2.5855,1,0,0,0,0.003265518,70.93051089099998,120.68287549700472
context_memory_B25,204011,warehouse_small_kiva,recurrent,6275,3.1375,1,4,25,0,0.079105157,79.10397740800002,131.1706701979856
context_no_reactivation_B25,204011,warehouse_small_kiva,recurrent,6300,3.15,1,4,25,0,0.017811043999999998,75.69216856,126.98054621499614
exact_even_B25,204011,warehouse_small_kiva,recurrent,6306,3.153,1,25,25,0,0.19173565400000003,68.04846458799999,120.79571944300551
exact_even_G4,204011,warehouse_small_kiva,recurrent,6150,3.075,1,4,4,0,0.175031252,69.43373452799999,118.99111933499807
exact_even_G5,204011,warehouse_small_kiva,recurrent,6286,3.143,1,5,5,0,0.043427507000000004,75.577528679,125.08500841099885
js_cap_G5,204011,warehouse_small_kiva,recurrent,4689,2.3445,1,5,5,0,0.024687543000000003,73.27775965699999,122.62037662800867
random_G5,204011,warehouse_small_kiva,recurrent,5505,2.7525,1,5,5,0,0.100461461,74.65103746300002,124.91188944599708
bootstrap_only,204011,warehouse_small_kiva,stationary,3357,1.6785,1,0,0,0,0.003200824,72.70272919300001,112.41170459901332
