method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_learned_lite,17,warehouse_small_narrow_kiva,abrupt,4961,2.4805,1,3,25,0,0.052129190000000006,24.950513538999992,80.24592038430274
context_memory_B25,17,warehouse_small_narrow_kiva,abrupt,4993,2.4965,1,5,25,0,0.124862766,24.805986677000003,75.93022952508181
exact_even_B25,17,warehouse_small_narrow_kiva,abrupt,4932,2.466,1,25,25,0,0.132029416,25.969212828,76.44849869981408
context_learned_lite,17,warehouse_small_narrow_kiva,recurrent,5243,2.6215,1,2,25,0,0.00974794,67.74934567799998,153.18998306803405
context_memory_B25,17,warehouse_small_narrow_kiva,recurrent,5483,2.7415,1,4,25,0,0.083557842,66.644114195,140.6223345119506
exact_even_B25,17,warehouse_small_narrow_kiva,recurrent,5640,2.82,1,25,25,0,0.40742889800000004,65.23945198300001,142.78849570080638
context_learned_lite,17,warehouse_small_narrow_kiva,stationary,3988,1.994,1,0,25,0,0.008589546,33.795467808,85.41776590514928
context_memory_B25,17,warehouse_small_narrow_kiva,stationary,3781,1.8905,1,3,25,0,0.011164881000000001,36.785743916000015,78.9008464468643
exact_even_B25,17,warehouse_small_narrow_kiva,stationary,3923,1.9615,1,25,25,0,0.24675489499999997,35.24997603299999,80.20816504117101
context_learned_lite,18,warehouse_small_narrow_kiva,abrupt,4999,2.4995,1,3,25,0,0.014720525,24.615784641999987,80.47679620049894
context_memory_B25,18,warehouse_small_narrow_kiva,abrupt,5279,2.6395,1,5,25,0,0.020893714,27.65499472800002,78.78610283508897
exact_even_B25,18,warehouse_small_narrow_kiva,abrupt,5285,2.6425,1,25,25,0,0.184141586,25.91150025500001,78.33741995040327
context_learned_lite,18,warehouse_small_narrow_kiva,recurrent,4504,2.252,1,3,25,0,0.009372563,65.348241955,153.27654040325433
context_memory_B25,18,warehouse_small_narrow_kiva,recurrent,4276,2.138,1,6,25,0,0.100482769,64.24564599499999,142.60480331256986
exact_even_B25,18,warehouse_small_narrow_kiva,recurrent,5062,2.531,1,25,25,0,0.32337731000000003,64.700667005,143.10213518887758
context_learned_lite,18,warehouse_small_narrow_kiva,stationary,3403,1.7015,1,0,25,0,0.008860675,28.394608958000006,73.6398057276383
context_memory_B25,18,warehouse_small_narrow_kiva,stationary,3702,1.851,1,3,25,0,0.012211006,28.841053559000002,69.81733176484704
exact_even_B25,18,warehouse_small_narrow_kiva,stationary,3415,1.7075,1,25,25,0,0.13632273000000003,27.729829294000005,69.87960431352258
context_learned_lite,19,warehouse_small_narrow_kiva,abrupt,4414,2.207,1,3,25,0,0.103138368,62.051380696999985,151.92124177794904
context_memory_B25,19,warehouse_small_narrow_kiva,abrupt,4196,2.098,1,4,25,0,0.18716777299999998,61.058094564000015,138.86446270160377
exact_even_B25,19,warehouse_small_narrow_kiva,abrupt,4753,2.3765,1,25,25,0,0.33620830700000004,64.58402088800001,141.91663646511734
context_learned_lite,19,warehouse_small_narrow_kiva,recurrent,5438,2.719,1,2,25,0,0.011371125,62.16532390700001,143.41242474783212
context_memory_B25,19,warehouse_small_narrow_kiva,recurrent,5821,2.9105,1,4,25,0,0.15521094800000002,63.93740575500003,131.60537497047335
exact_even_B25,19,warehouse_small_narrow_kiva,recurrent,5620,2.81,1,25,25,0,0.28909187499999994,62.005613987,131.95318754110485
context_learned_lite,19,warehouse_small_narrow_kiva,stationary,3886,1.943,1,0,25,0,0.003657012,63.11903027900001,142.79556384310126
context_memory_B25,19,warehouse_small_narrow_kiva,stationary,4022,2.011,1,3,25,0,0.03156545,59.026331701999986,123.0027179364115
exact_even_B25,19,warehouse_small_narrow_kiva,stationary,3834,1.917,1,25,25,0,0.35034125199999994,59.79066626799998,125.51546668820083
context_learned_lite,20,warehouse_small_narrow_kiva,abrupt,5097,2.5485,1,3,25,0,0.078851891,67.097619494,153.2045143544674
context_memory_B25,20,warehouse_small_narrow_kiva,abrupt,5238,2.619,1,5,25,0,0.15261102199999999,65.54774317900001,140.07474942412227
exact_even_B25,20,warehouse_small_narrow_kiva,abrupt,5490,2.745,1,25,25,0,0.15575050499999998,61.76631305499999,140.31021768506616
context_learned_lite,20,warehouse_small_narrow_kiva,recurrent,5322,2.661,1,3,25,0,0.037935283,61.613796623999995,145.081211139448
context_memory_B25,20,warehouse_small_narrow_kiva,recurrent,5105,2.5525,1,5,25,0,0.07159241400000002,63.72516067099998,133.46638906560838
exact_even_B25,20,warehouse_small_narrow_kiva,recurrent,5497,2.7485,1,25,25,0,0.264188139,64.60889430599997,135.29938357975334
context_learned_lite,20,warehouse_small_narrow_kiva,stationary,4209,2.1045,1,0,25,0,0.073395508,57.05198676599998,127.50116746779531
context_memory_B25,20,warehouse_small_narrow_kiva,stationary,4516,2.258,1,3,25,0,0.012283622000000001,57.773200032999995,112.92329852003604
exact_even_B25,20,warehouse_small_narrow_kiva,stationary,4414,2.207,1,25,25,0,0.29463263400000006,59.14256433100002,116.42497934307903
context_learned_lite,21,warehouse_small_narrow_kiva,abrupt,5539,2.7695,1,3,25,0,0.018929991,61.371738625,144.18991752527654
context_memory_B25,21,warehouse_small_narrow_kiva,abrupt,5476,2.738,1,5,25,0,0.10517838400000001,62.828478403000005,132.77509612124413
exact_even_B25,21,warehouse_small_narrow_kiva,abrupt,5427,2.7135,1,25,25,0,0.38829009899999994,61.04811310900001,134.79441216494888
context_learned_lite,21,warehouse_small_narrow_kiva,recurrent,5136,2.568,1,4,25,0,0.011861328,62.58425551900001,151.07637581136078
context_memory_B25,21,warehouse_small_narrow_kiva,recurrent,5365,2.6825,1,4,25,0,0.014776144000000001,64.121774303,140.73509176261723
exact_even_B25,21,warehouse_small_narrow_kiva,recurrent,5373,2.6865,1,25,25,0,0.5670596130000001,64.99637096000001,142.99404409714043
context_learned_lite,21,warehouse_small_narrow_kiva,stationary,4584,2.292,1,0,25,0,0.004815838,61.81254902300002,139.40270166564733
context_memory_B25,21,warehouse_small_narrow_kiva,stationary,4567,2.2835,1,3,25,0,0.135365178,63.00141719700001,125.59733924083412
