method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,18,warehouse_small_kiva,recurrent,5932,2.966,1,25,25,0,0.394176918,70.82355406100001,142.27099659480155
context_learned_lite,18,warehouse_small_kiva,stationary,4856,2.428,1,0,25,0,0.003516291,26.000531258000002,65.0431309286505
context_memory_B25,18,warehouse_small_kiva,stationary,4711,2.3555,1,3,25,0,0.011439552,27.77051348400002,62.05147370696068
exact_even_B25,18,warehouse_small_kiva,stationary,5046,2.523,1,25,25,0,0.11095291900000001,26.94853897599999,62.697205835953355
context_learned_lite,19,warehouse_small_kiva,abrupt,6085,3.0425,1,5,25,0,0.020117528000000003,75.21524499,162.11969967745245
context_memory_B25,19,warehouse_small_kiva,abrupt,5714,2.857,1,5,25,0,0.021700801000000002,71.47749103999999,139.88441883213818
exact_even_B25,19,warehouse_small_kiva,abrupt,6713,3.3565,1,25,25,0,0.224472101,73.865448607,146.61709400545806
context_learned_lite,19,warehouse_small_kiva,recurrent,6702,3.351,1,3,25,0,0.082717753,74.67679303300001,150.9947738694027
context_memory_B25,19,warehouse_small_kiva,recurrent,6963,3.4815,1,7,25,0,0.09157112300000002,74.051904014,136.70835847500712
exact_even_B25,19,warehouse_small_kiva,recurrent,7384,3.692,1,25,25,0,0.21216739900000003,73.07287326799998,138.39653512183577
context_learned_lite,19,warehouse_small_kiva,stationary,5394,2.697,1,0,25,0,0.007228504,73.33691257900001,145.5193553129211
context_memory_B25,19,warehouse_small_kiva,stationary,5028,2.514,1,3,25,0,0.018258534,71.24154190600001,128.80289650894701
exact_even_B25,19,warehouse_small_kiva,stationary,4959,2.4795,1,25,25,0,0.445193204,69.20763438300001,130.39750658534467
context_learned_lite,20,warehouse_small_kiva,abrupt,7335,3.6675,1,6,25,0,0.175072133,80.77748551300002,165.78524202108383
context_memory_B25,20,warehouse_small_kiva,abrupt,7288,3.644,1,6,25,0,0.018451274,77.72690595499996,148.36088490393013
exact_even_B25,20,warehouse_small_kiva,abrupt,7387,3.6935,1,25,25,0,0.31286853099999995,77.19439101399999,149.67996929585934
context_learned_lite,20,warehouse_small_kiva,recurrent,6883,3.4415,1,5,25,0,0.011314806,72.22071679699998,147.52486225496978
context_memory_B25,20,warehouse_small_kiva,recurrent,7218,3.609,1,6,25,0,0.070910975,73.512694002,134.1952363140881
exact_even_B25,20,warehouse_small_kiva,recurrent,7511,3.7555,1,25,25,0,0.436599777,73.35363470699998,138.3987789582461
context_learned_lite,20,warehouse_small_kiva,stationary,4538,2.269,1,0,25,0,0.003232324,70.00779360200002,133.90142541844398
context_memory_B25,20,warehouse_small_kiva,stationary,5095,2.5475,1,3,25,0,0.027817730000000002,68.831182661,120.52000810112804
exact_even_B25,20,warehouse_small_kiva,stationary,4961,2.4805,1,25,25,0,0.24375586,69.49402622800001,125.58580836560577
context_learned_lite,21,warehouse_small_kiva,abrupt,7381,3.6905,1,6,25,0,0.08363245400000001,74.548028617,148.5922596110031
context_memory_B25,21,warehouse_small_kiva,abrupt,7194,3.597,1,6,25,0,0.16992790700000002,73.166897734,136.49272146914154
exact_even_B25,21,warehouse_small_kiva,abrupt,7437,3.7185,1,25,25,0,0.5109711170000001,74.55957762000004,140.48508046381176
context_learned_lite,21,warehouse_small_kiva,recurrent,6492,3.246,1,3,25,0,0.014725727000000001,77.02309751599999,159.52268001809716
context_memory_B25,21,warehouse_small_kiva,recurrent,6804,3.402,1,6,25,0,0.094676297,75.23962690900004,143.31607228517532
exact_even_B25,21,warehouse_small_kiva,recurrent,6863,3.4315,1,25,25,0,0.21866097799999998,76.38651875799998,148.92793868202716
context_learned_lite,21,warehouse_small_kiva,stationary,5691,2.8455,1,0,25,0,0.072272971,74.953285696,143.43902864027768
context_memory_B25,21,warehouse_small_kiva,stationary,5796,2.898,1,3,25,0,0.011939619,71.85224199499997,131.91741258930415
exact_even_B25,21,warehouse_small_kiva,stationary,6006,3.003,1,25,25,0,0.22595689300000002,72.62427037099998,136.72091545630246
context_learned_lite,22,warehouse_small_kiva,abrupt,6618,3.309,1,3,25,0,0.043500339,24.68515362400001,65.48412154242396
context_memory_B25,22,warehouse_small_kiva,abrupt,7271,3.6355,1,8,25,0,0.01955267,25.712893596000004,63.735168324783444
exact_even_B25,22,warehouse_small_kiva,abrupt,7451,3.7255,1,25,25,0,0.126164924,26.104595457,65.25716136675328
context_learned_lite,22,warehouse_small_kiva,recurrent,7241,3.6205,1,6,25,0,0.013494678,30.014151427,80.09891226142645
context_memory_B25,22,warehouse_small_kiva,recurrent,7424,3.712,1,7,25,0,0.016929772,33.331778142999994,76.58845070656389
exact_even_B25,22,warehouse_small_kiva,recurrent,7446,3.723,1,25,25,0,0.23069528799999997,32.75093947999999,80.18844023626298
context_learned_lite,22,warehouse_small_kiva,stationary,4157,2.0785,1,0,25,0,0.059799867,68.68585833499999,131.0081211924553
context_memory_B25,22,warehouse_small_kiva,stationary,4477,2.2385,1,3,25,0,0.091585187,67.77132598400003,120.5043339189142
exact_even_B25,22,warehouse_small_kiva,stationary,4646,2.323,1,25,25,0,0.37128134999999995,68.51278489199998,122.80753672122955
context_learned_lite,23,warehouse_small_kiva,abrupt,7316,3.658,1,5,25,0,0.06010425899999999,26.881674072000003,71.70666645281017
context_memory_B25,23,warehouse_small_kiva,abrupt,7398,3.699,1,5,25,0,0.017637811,28.208878211,68.84270207583904
exact_even_B25,23,warehouse_small_kiva,abrupt,7620,3.81,1,25,25,0,0.22059966600000003,28.342005695999994,69.09495210833848
context_learned_lite,23,warehouse_small_kiva,recurrent,7309,3.6545,1,5,25,0,0.09623876,75.847781067,149.88565719500184
context_memory_B25,23,warehouse_small_kiva,recurrent,7371,3.6855,1,5,25,0,0.073486039,72.85411044499999,134.58119601476938
exact_even_B25,23,warehouse_small_kiva,recurrent,7281,3.6405,1,25,25,0,0.3048827599999999,73.33536750200003,138.77998865954578
context_learned_lite,23,warehouse_small_kiva,stationary,4008,2.004,1,0,25,0,0.005284323,69.493058417,141.80996736790985
context_memory_B25,23,warehouse_small_kiva,stationary,4448,2.224,1,3,25,0,0.093755009,72.19182266500002,132.00724971853197
exact_even_B25,23,warehouse_small_kiva,stationary,4753,2.3765,1,25,25,0,0.187211317,71.078969906,131.80134307965636
context_learned_lite,24,warehouse_small_kiva,abrupt,6420,3.21,1,5,25,0,0.019898913000000004,72.284216319,148.97748284228146
context_memory_B25,24,warehouse_small_kiva,abrupt,6643,3.3215,1,5,25,0,0.117707912,70.57865886399999,132.42732811998576
exact_even_B25,24,warehouse_small_kiva,abrupt,6709,3.3545,1,25,25,0,0.45781547,72.16165090300004,138.5219156127423
context_learned_lite,24,warehouse_small_kiva,recurrent,6515,3.2575,1,2,25,0,0.008894309999999999,28.532443706,79.09473084006459
context_memory_B25,24,warehouse_small_kiva,recurrent,6422,3.211,1,4,25,0,0.013411254,28.563993990000007,70.00923523120582
exact_even_B25,24,warehouse_small_kiva,recurrent,7117,3.5585,1,25,25,0,0.075226752,27.53632467099999,71.99588044267148
context_learned_lite,24,warehouse_small_kiva,stationary,4096,2.048,1,0,25,0,0.004188858,72.99844863599999,144.1870728963986
context_memory_B25,24,warehouse_small_kiva,stationary,4033,2.0165,1,3,25,0,0.07883257299999999,68.50895210500003,127.5757455388084
exact_even_B25,24,warehouse_small_kiva,stationary,3975,1.9875,1,25,25,0,0.4305752,66.981100695,126.80065141618252
context_learned_lite,25,warehouse_small_kiva,abrupt,7371,3.6855,1,5,25,0,0.14479593600000001,78.40601264800003,163.59336613770574
context_memory_B25,25,warehouse_small_kiva,abrupt,7369,3.6845,1,7,25,0,0.09224380499999998,79.46609677300002,151.10490324627608
exact_even_B25,25,warehouse_small_kiva,abrupt,7539,3.7695,1,25,25,0,0.309475301,79.01899561900001,151.60719812102616
context_learned_lite,25,warehouse_small_kiva,recurrent,6344,3.172,1,2,25,0,0.007941089,23.057006617000003,59.282461907714605
context_memory_B25,25,warehouse_small_kiva,recurrent,6311,3.1555,1,4,25,0,0.05582965,25.19476712800001,62.30265488754958
exact_even_B25,25,warehouse_small_kiva,recurrent,6567,3.2835,1,25,25,0,0.13255503,25.17425417299999,60.8318520700559
context_learned_lite,25,warehouse_small_kiva,stationary,5841,2.9205,1,0,25,0,0.006802375,23.880347556,56.752120601944625
context_memory_B25,25,warehouse_small_kiva,stationary,5920,2.96,1,3,25,0,0.014704353000000002,24.226992557999992,52.331445379182696
exact_even_B25,25,warehouse_small_kiva,stationary,6097,3.0485,1,25,25,0,0.06932968099999999,24.628012659999996,52.58751806989312
context_learned_lite,26,warehouse_small_kiva,abrupt,7131,3.5655,1,5,25,0,0.013854773,74.49889510900002,147.71249892748892
context_memory_B25,26,warehouse_small_kiva,abrupt,7447,3.7235,1,6,25,0,0.018541074,74.858069963,136.31185279693455
exact_even_B25,26,warehouse_small_kiva,abrupt,7222,3.611,1,25,25,0,0.313205572,73.81679679300001,137.7228695889935
context_learned_lite,26,warehouse_small_kiva,recurrent,7483,3.7415,1,5,25,0,0.090868095,76.18796901899998,150.70741274487227
context_memory_B25,26,warehouse_small_kiva,recurrent,7484,3.742,1,7,25,0,0.026479893,73.86193017100001,135.50922716222703
exact_even_B25,26,warehouse_small_kiva,recurrent,7473,3.7365,1,25,25,0,0.22464343699999997,74.829587315,140.3929173052311
context_learned_lite,26,warehouse_small_kiva,stationary,4114,2.057,1,0,25,0,0.003990343,70.97390019599999,135.11136788036674
context_memory_B25,26,warehouse_small_kiva,stationary,4232,2.116,1,3,25,0,0.077846823,68.34995340999998,122.79948943294585
exact_even_B25,26,warehouse_small_kiva,stationary,4143,2.0715,1,25,25,0,0.344935393,69.677808129,125.10348334722221
