method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_learned_lite,21,warehouse_small_narrow_kiva,recurrent,3718,1.859,1,1,25,0,0.008527567,41.496250091,112.90263530984521
context_memory_B25,21,warehouse_small_narrow_kiva,recurrent,3852,1.926,1,9,25,0,0.020488365,41.304718609000005,100.78529965691268
exact_even_B25,21,warehouse_small_narrow_kiva,recurrent,3921,1.9605,1,25,25,0,0.34160515599999997,41.944231358000025,104.09273407235742
context_learned_lite,21,warehouse_small_narrow_kiva,stationary,3933,1.9665,1,1,25,0,0.020822191,41.44827459300001,105.91561376769096
context_memory_B25,21,warehouse_small_narrow_kiva,stationary,3930,1.965,1,7,25,0,0.153120699,40.49301165200001,88.79850272275507
exact_even_B25,21,warehouse_small_narrow_kiva,stationary,3945,1.9725,1,25,25,0,0.25411246899999995,41.95734249500003,93.92800187692046
context_learned_lite,22,warehouse_small_narrow_kiva,abrupt,3819,1.9095,1,2,25,0,0.12384566999999999,42.086448602000004,101.18233369570225
context_memory_B25,22,warehouse_small_narrow_kiva,abrupt,3898,1.949,1,11,25,0,0.103842123,43.591276928999996,90.21364433225244
exact_even_B25,22,warehouse_small_narrow_kiva,abrupt,3920,1.96,1,25,25,0,0.665018504,42.72407429599999,94.53008969966322
context_learned_lite,22,warehouse_small_narrow_kiva,recurrent,3911,1.9555,1,2,25,0,0.073767179,43.04060902400003,107.69067138899118
context_memory_B25,22,warehouse_small_narrow_kiva,recurrent,3899,1.9495,1,11,25,0,0.092562705,43.03067313300001,93.82766139507294
exact_even_B25,22,warehouse_small_narrow_kiva,recurrent,3916,1.958,1,25,25,0,0.257751061,40.86376871899999,94.20709334407002
context_learned_lite,22,warehouse_small_narrow_kiva,stationary,3639,1.8195,1,1,25,0,0.009718240999999999,45.941797378,103.92894667759538
context_memory_B25,22,warehouse_small_narrow_kiva,stationary,3869,1.9345,1,7,25,0,0.011460933999999999,46.585066262999995,92.39161322917789
exact_even_B25,22,warehouse_small_narrow_kiva,stationary,3921,1.9605,1,25,25,0,0.44826765900000004,45.96567712799999,93.13465882837772
context_learned_lite,23,warehouse_small_narrow_kiva,abrupt,3685,1.8425,1,2,25,0,0.009789026000000001,39.763714015,103.01710727624595
context_memory_B25,23,warehouse_small_narrow_kiva,abrupt,3921,1.9605,1,7,25,0,0.14419822300000001,41.981111218,90.01705535221845
exact_even_B25,23,warehouse_small_narrow_kiva,abrupt,3937,1.9685,1,25,25,0,0.4398517189999999,43.27591208300002,94.29072989430279
context_learned_lite,23,warehouse_small_narrow_kiva,recurrent,3768,1.884,1,2,25,0,0.099131346,46.980844358,118.9951240029186
context_memory_B25,23,warehouse_small_narrow_kiva,recurrent,3797,1.8985,1,11,25,0,0.154849276,45.86763514099999,103.1881611701101
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.2754143720000001,46.27437908599998,106.30444537475705
context_learned_lite,23,warehouse_small_narrow_kiva,stationary,3915,1.9575,1,1,25,0,0.010933291,43.521978708,101.57592456787825
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3847,1.9235,1,10,25,0,0.019304167,39.747525942,86.83605458308011
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.3934394679999999,41.17378865600001,93.9847063338384
context_learned_lite,24,warehouse_small_narrow_kiva,abrupt,3580,1.79,1,1,25,0,0.09341775899999999,45.312007255,118.10268978308886
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3906,1.953,1,10,25,0,0.14835507900000003,45.107792622,103.08155395556241
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.26342190199999993,44.35434219299999,106.09937723819166
context_learned_lite,24,warehouse_small_narrow_kiva,recurrent,3909,1.9545,1,2,25,0,0.08674546100000001,44.72034513900001,105.48820434510708
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3870,1.935,1,11,25,0,0.028107165,40.576093163,90.79045204538852
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.332181899,41.955142447,95.47701298631728
context_learned_lite,24,warehouse_small_narrow_kiva,stationary,3910,1.955,1,1,25,0,0.010733354,42.86317404999999,106.6775983730331
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3885,1.9425,1,7,25,0,0.014156977000000001,42.31767270700001,90.38191130477935
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.339513318,41.450463524999996,93.79928260296583
context_learned_lite,25,warehouse_small_narrow_kiva,abrupt,3543,1.7715,1,1,25,0,0.010327562,41.15194413499998,113.68031448498368
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3915,1.9575,1,9,25,0,0.204724934,39.80347078199999,98.60299693793058
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.39189997800000004,41.96525691700001,104.79642616771162
context_learned_lite,25,warehouse_small_narrow_kiva,recurrent,3873,1.9365,1,2,25,0,0.07431380600000001,37.080502296999995,96.21452337410301
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3871,1.9355,1,11,25,0,0.24538546499999997,42.135134900999994,89.90810032747686
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.39626594200000004,42.84584714699997,92.90543724782765
context_learned_lite,25,warehouse_small_narrow_kiva,stationary,3927,1.9635,1,1,25,0,0.015869975,39.84390697099999,89.69683355558664
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3876,1.938,1,9,25,0,0.014035959,41.97927712800002,79.21126447618008
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.23565248800000002,42.93669024,80.77574705518782
context_learned_lite,26,warehouse_small_narrow_kiva,abrupt,3819,1.9095,1,2,25,0,0.08659931400000001,45.51707720100001,119.67116289678961
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3874,1.937,1,9,25,0,0.105474349,47.54955777799999,102.76307477708906
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.22946295,46.472675796,105.51164282020181
context_learned_lite,26,warehouse_small_narrow_kiva,recurrent,3923,1.9615,1,2,25,0,0.086345175,46.34820448899996,121.2978485217318
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3802,1.901,1,10,25,0,0.023501463,43.67232633799999,102.20125321857631
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.382583588,45.23720361300002,105.19193892274052
context_learned_lite,26,warehouse_small_narrow_kiva,stationary,3915,1.9575,1,1,25,0,0.074979972,44.930538171000016,105.06018823385239
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3912,1.956,1,7,25,0,0.072477099,46.313503457000024,93.09780591633171
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.6542816850000001,46.88586034499998,95.61489214934409
