method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_dualcap_G4S5,22,warehouse_small_narrow_kiva,recurrent,3797,1.8985,1,5,5,0,0.044359882999999996,6.767758261,8.925834994763136
context_memory_B25,22,warehouse_small_narrow_kiva,recurrent,3836,1.918,1,10,25,0,1.523100175,6.757100115000002,10.691840499639511
exact_even_B25,22,warehouse_small_narrow_kiva,recurrent,3895,1.9475,1,25,25,0,2.8214401610000013,7.749085331,16.129063740372658
bootstrap_only,22,warehouse_small_narrow_kiva,stationary,3915,1.9575,1,0,0,0,0.072601088,6.239091096,8.975577961653471
context_dualcap_G4S5,22,warehouse_small_narrow_kiva,stationary,3944,1.972,1,5,5,0,0.039905499,6.290897185999999,8.422294117510319
context_memory_B25,22,warehouse_small_narrow_kiva,stationary,3944,1.972,1,5,25,0,0.527815448,6.016415115,8.509467411786318
exact_even_B25,22,warehouse_small_narrow_kiva,stationary,3929,1.9645,1,25,25,0,2.082477969,7.059827712000005,11.837985705584288
bootstrap_only,23,warehouse_small_narrow_kiva,abrupt,3572,1.786,1,0,0,0,0.412519844,5.900781532000001,8.144691783934832
context_dualcap_G4S5,23,warehouse_small_narrow_kiva,abrupt,3836,1.918,1,4,5,0,0.113729959,5.902159944000002,8.152622822672129
context_memory_B25,23,warehouse_small_narrow_kiva,abrupt,3894,1.947,1,9,25,0,1.8604468919999997,6.899732781999998,13.887621216475964
exact_even_B25,23,warehouse_small_narrow_kiva,abrupt,3885,1.9425,1,25,25,0,0.42070064599999996,5.342411893,8.077010501176119
bootstrap_only,23,warehouse_small_narrow_kiva,recurrent,3778,1.889,1,0,0,0,0.036704095,6.020616754999999,7.994668658822775
context_dualcap_G4S5,23,warehouse_small_narrow_kiva,recurrent,3694,1.847,1,5,5,0,1.9366430260000003,11.40707826,16.915271118283272
context_memory_B25,23,warehouse_small_narrow_kiva,recurrent,3897,1.9485,1,8,25,0,3.7940013029999995,9.316088311000001,19.606790233403444
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3920,1.96,1,25,25,0,1.312817997,5.480912361,9.271054156124592
bootstrap_only,23,warehouse_small_narrow_kiva,stationary,3869,1.9345,1,0,0,0,0.003636979,10.102974048999997,12.888073835521936
context_dualcap_G4S5,23,warehouse_small_narrow_kiva,stationary,3909,1.9545,1,5,5,0,1.407541137,9.554810323999998,13.469082817435265
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3929,1.9645,1,9,25,0,0.106622306,7.413406482000001,9.916896503418684
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3921,1.9605,1,25,25,0,6.677026602,8.311273669,19.138124980032444
bootstrap_only,24,warehouse_small_narrow_kiva,abrupt,3638,1.819,1,0,0,0,0.017218837,6.310165268999998,8.356997292488813
context_dualcap_G4S5,24,warehouse_small_narrow_kiva,abrupt,3885,1.9425,1,4,5,0,1.230033715,9.146509141,13.814381208270788
