method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_learned_lite,17,warehouse_small_kiva,abrupt,4653,2.3265,1,9,25,0,0.110604093,74.26860432200002,158.8074214430526
exact_even_B25,17,warehouse_small_kiva,abrupt,4661,2.3305,1,25,25,0,0.5451876050000001,84.978076943,176.00178943946958
context_learned_lite,17,warehouse_small_kiva,stationary,4600,2.3,1,10,25,0,0.079520488,87.13529713699998,166.1959340441972
exact_even_B25,17,warehouse_small_kiva,stationary,4567,2.2835,1,25,25,0,0.901621645,89.09599052799997,174.418538373895
context_learned_lite,18,warehouse_small_kiva,abrupt,4597,2.2985,1,9,25,0,0.08089,87.26192580299998,175.81230745930225
exact_even_B25,18,warehouse_small_kiva,abrupt,4604,2.302,1,25,25,0,0.34453512700000005,83.869369728,180.35630124341697
context_learned_lite,18,warehouse_small_kiva,stationary,4568,2.284,1,7,25,0,0.08508226899999999,86.770279344,169.91259515285492
exact_even_B25,18,warehouse_small_kiva,stationary,4403,2.2015,1,25,25,0,0.8865765910000002,84.47347809200001,178.11521368660033
context_learned_lite,19,warehouse_small_kiva,abrupt,4638,2.319,1,8,25,0,0.044377093,89.16246177800001,175.83042861521244
exact_even_B25,19,warehouse_small_kiva,abrupt,4627,2.3135,1,25,25,0,0.26063106700000005,85.358457107,178.09310176502913
context_learned_lite,19,warehouse_small_kiva,stationary,4615,2.3075,1,11,25,0,0.064427301,88.19062263999999,166.91001191083342
exact_even_B25,19,warehouse_small_kiva,stationary,4618,2.309,1,25,25,0,0.587911985,86.69619384400002,176.08798252418637
context_learned_lite,20,warehouse_small_kiva,abrupt,4623,2.3115,1,13,25,0,0.10890719799999998,84.145368671,176.4897053372115
exact_even_B25,20,warehouse_small_kiva,abrupt,4613,2.3065,1,25,25,0,0.412629635,83.57999031100002,175.8087502317503
context_learned_lite,20,warehouse_small_kiva,stationary,4571,2.2855,1,7,25,0,0.166075774,90.79346853899997,168.69772018119693
exact_even_B25,20,warehouse_small_kiva,stationary,4525,2.2625,1,25,25,0,0.744205318,87.14171029299997,175.82559541333467
