method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.5175265229999999,112.31847298599997,253.187609359622
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3891,1.9455,1,6,25,0,0.08631825900000001,109.795440753,226.49150909110904
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.6195033459999998,109.40654536900001,237.3989333761856
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3740,1.87,1,7,25,0,0.16332330799999997,124.89530217799998,242.3971457509324
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.669683363,129.12710391799996,269.6859400123358
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3842,1.921,1,7,25,0,0.045034056,119.060603481,249.20861720107496
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.44537815199999997,119.18694732499996,266.7713972935453
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3882,1.941,1,5,25,0,0.09243975,111.91530350599999,238.315933839418
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.602345907,113.81334201800003,243.10141450259835
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3913,1.9565,1,8,25,0,0.24643557900000002,111.57308786700004,245.39698442444205
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.38902467500000004,112.27645427200002,244.29260661639273
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3920,1.96,1,8,25,0,0.168974241,106.30561216999996,226.3230034261942
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.6750129690000001,101.62747037200005,224.6109556304291
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3921,1.9605,1,5,25,0,0.09025160500000001,116.16713124799998,210.8217071807012
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.7184020860000001,114.54952224100003,215.09854394942522
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,8,25,0,0.34628737899999995,124.310952864,253.4097509169951
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.669186175,119.29123006100002,274.50004475936294
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3819,1.9095,1,7,25,0,0.251053872,123.91911266400002,274.16919373720884
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.6059433660000001,129.41449968299997,251.39685169886798
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3851,1.9255,1,6,25,0,0.308432936,108.22454979,229.5087060984224
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.5587900950000001,116.85935006400007,242.69418030511588
