method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.420942118,116.74282608000001,274.38920889701694
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3787,1.8935,1,11,25,0,0.180200748,109.46299074200004,244.81245966814458
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.47378861,113.66690497399999,238.00306736119092
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,12,25,0,0.23375081300000003,127.61856505900002,241.30243741720915
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.523380856,129.135826026,269.201470089145
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3870,1.935,1,11,25,0,0.037707789000000005,116.92096015699998,258.81283417902887
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.7040504429999999,116.75388934400002,253.88058775104582
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3916,1.958,1,12,25,0,0.11958611099999998,107.86342969300004,236.01063653454185
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.42694485000000004,112.36939965799999,226.39530529733747
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3902,1.951,1,12,25,0,0.204277907,106.71662638500001,241.4993069814518
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,1.0454664519999999,122.19898928100002,287.5113045666367
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3917,1.9585,1,13,25,0,0.19474278499999997,98.68434085900002,227.77002749592066
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.616216657,100.77661477799994,225.24446581490338
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3945,1.9725,1,8,25,0,0.184362295,109.04895912899995,212.6270094960928
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.7827944210000001,116.141686377,213.5091627240181
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3937,1.9685,1,8,25,0,0.242195704,128.557593928,252.29116420261562
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.704484049,126.643396731,246.79197996947914
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3918,1.959,1,12,25,0,0.24816623,132.596105362,248.0053093712777
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.7970878550000002,135.26676100600002,272.498546439223
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3920,1.96,1,10,25,0,0.265544326,120.21100956399995,229.10138962231576
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.538445174,107.73259866899996,233.31365708075464
