method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3912,1.956,1,9,25,0,0.170752788,105.66001088900002,229.1127651259303
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.36376737899999995,110.45166439299997,246.2970749773085
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3868,1.934,1,10,25,0,0.23030980699999998,126.21198971400004,258.88267990387976
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.5509248019999999,130.16642118099995,278.77004709653556
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3870,1.935,1,11,25,0,0.16976591,116.47215316500001,246.68461362086236
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.569420991,119.72570890899996,259.48134443629533
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3907,1.9535,1,9,25,0,0.11687166100000002,124.06362940099997,231.38095886819065
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.4842481309999999,115.085371942,249.99292867071927
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3914,1.957,1,10,25,0,0.17808549499999998,106.47803323099997,236.012863939628
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.5235253730000001,111.86266477900004,255.50630885455757
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3939,1.9695,1,10,25,0,0.10836518099999999,105.78827951899999,233.70501174870878
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.666215284,103.40328163499996,231.25320950802416
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3867,1.9335,1,10,25,0,0.107018557,116.75536666500005,205.30041249655187
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.5997033,114.49885379099993,221.49721482302994
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3909,1.9545,1,9,25,0,0.19443682599999998,120.91258931699994,261.90492941904813
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.6869867660000003,124.858575965,259.11514645814896
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3896,1.948,1,9,25,0,0.030973886,130.900157327,269.1727203493938
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.7065460620000001,129.76612317499996,245.6062434548512
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3932,1.966,1,9,25,0,0.135755387,112.48114073900007,251.91196261905134
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.40163428200000006,110.54498868499996,238.09720127563924
