method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.5737373489999998,109.398784569,256.28741610981524
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3833,1.9165,1,15,25,0,0.11750729700000001,118.07615718400002,216.612861758098
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.210529428,107.29963378299999,233.71534891612828
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3947,1.9735,1,11,25,0,0.30172636199999997,130.827131343,253.08706588856876
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.5740383549999999,132.20870976000003,274.4866472221911
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,14,25,0,0.181310817,112.07176148500004,265.7104417644441
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.5273105919999999,117.13318664400005,259.39050077367574
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3902,1.951,1,8,25,0,0.09205216,116.73697143999996,224.01466391887516
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.316946211,108.71426000000005,250.63245427515358
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3944,1.972,1,13,25,0,0.167761968,108.458525669,255.74280100967735
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.30080429,108.61983069200002,239.08560143969953
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3934,1.967,1,13,25,0,0.11384100800000001,105.27498787899998,231.12950468622148
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.258267931,104.66499884900001,227.39526357501745
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3830,1.915,1,14,25,0,0.021188006,116.38950867199998,209.59159971494228
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.26750039499999995,114.16754060099998,212.51912182662636
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3893,1.9465,1,11,25,0,0.19899705599999998,123.223665172,279.89395332243294
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.576555362,121.70448539099998,256.51183538138866
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3901,1.9505,1,12,25,0,0.09553109,138.959611035,248.09310186095536
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.9496383439999999,146.39699457900002,271.5854011029005
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3944,1.972,1,9,25,0,0.016796477,110.959295262,212.5164587572217
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.6010451410000001,112.27549433799999,237.382455451414
