method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.29873560099999996,112.97591249199996,265.0837136711925
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3847,1.9235,1,10,25,0,0.030201853,112.07828348699998,245.51442060992122
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.5310692199999999,113.176697505,243.5208960780874
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3906,1.953,1,10,25,0,0.131808184,136.11356556400006,265.37384776212275
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.7592088210000001,126.93416780100002,280.7747849524021
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3870,1.935,1,11,25,0,0.044214161,116.73118427399999,241.6211824901402
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.787511271,118.46721450100002,267.7896334659308
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3885,1.9425,1,7,25,0,0.099613559,108.90999550700002,238.00277181435376
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.5113089969999999,114.38687806299994,222.4054917562753
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3915,1.9575,1,9,25,0,0.17738052399999998,110.38419203199996,247.58684103470296
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.577487707,110.52793592200003,230.62225001957268
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3871,1.9355,1,11,25,0,0.109492381,110.58961621400002,239.11920124851167
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.39473388099999995,99.92624787600003,238.19997393805534
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3876,1.938,1,9,25,0,0.014539636,122.33370158999998,222.56440588925034
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.6847519479999999,117.04764269700003,231.71974661108106
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3874,1.937,1,9,25,0,0.177240331,121.27237679200002,274.1832898845896
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.663558557,116.54351743300008,264.12269931007177
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3940,1.97,1,7,25,0,0.07876106299999999,127.63895348899999,254.00261670909822
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.805600046,127.92605566100004,261.1907616863027
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3912,1.956,1,7,25,0,0.012953207,112.48045847100002,241.08995715156198
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.48070038700000006,115.95098939900005,252.23201102297753
