method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
exact_even_B25,23,warehouse_small_narrow_kiva,recurrent,3894,1.947,1,25,25,0,0.5631101409999999,112.91289002700002,252.0145010324195
context_memory_B25,23,warehouse_small_narrow_kiva,stationary,3914,1.957,1,5,25,0,0.10750364600000001,113.87598835800001,233.99305221624672
exact_even_B25,23,warehouse_small_narrow_kiva,stationary,3924,1.962,1,25,25,0,0.5570504100000001,112.59325902399999,244.59329525288194
context_memory_B25,24,warehouse_small_narrow_kiva,abrupt,3922,1.961,1,7,25,0,0.27706915200000004,125.30302784400004,262.2642863811925
exact_even_B25,24,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.5316463699999999,128.25401278600003,275.9172393940389
context_memory_B25,24,warehouse_small_narrow_kiva,recurrent,3909,1.9545,1,7,25,0,0.026951285,120.066480688,247.19755017664284
exact_even_B25,24,warehouse_small_narrow_kiva,recurrent,3952,1.976,1,25,25,0,0.523103737,116.36502251799996,258.28866765927523
context_memory_B25,24,warehouse_small_narrow_kiva,stationary,3882,1.941,1,7,25,0,0.015897128,110.35293562,227.69529894553125
exact_even_B25,24,warehouse_small_narrow_kiva,stationary,3908,1.954,1,25,25,0,0.6336638480000001,117.44104740899999,236.0049141664058
context_memory_B25,25,warehouse_small_narrow_kiva,abrupt,3913,1.9565,1,9,25,0,0.23931672,107.48640279700004,242.31072932109237
exact_even_B25,25,warehouse_small_narrow_kiva,abrupt,3860,1.93,1,25,25,0,0.5255238489999999,112.42083633199998,253.0014103744179
context_memory_B25,25,warehouse_small_narrow_kiva,recurrent,3909,1.9545,1,8,25,0,0.235168473,112.11331764600003,235.98506794311106
exact_even_B25,25,warehouse_small_narrow_kiva,recurrent,3931,1.9655,1,25,25,0,0.38402026999999994,106.755511888,237.3189611081034
context_memory_B25,25,warehouse_small_narrow_kiva,stationary,3863,1.9315,1,5,25,0,0.25829181,118.27951758899997,221.99896345380694
exact_even_B25,25,warehouse_small_narrow_kiva,stationary,3937,1.9685,1,25,25,0,0.6346412070000002,115.428585311,220.8153234263882
context_memory_B25,26,warehouse_small_narrow_kiva,abrupt,3912,1.956,1,6,25,0,0.027117416,127.50391137200002,261.0145502211526
exact_even_B25,26,warehouse_small_narrow_kiva,abrupt,3938,1.969,1,25,25,0,0.523233493,124.91681457000003,273.664360803552
context_memory_B25,26,warehouse_small_narrow_kiva,recurrent,3808,1.904,1,4,25,0,0.100811458,126.82523640599997,252.11162625066936
exact_even_B25,26,warehouse_small_narrow_kiva,recurrent,3926,1.963,1,25,25,0,0.5335992050000001,135.00074565400007,273.3951085843146
context_memory_B25,26,warehouse_small_narrow_kiva,stationary,3945,1.9725,1,5,25,0,0.08967926999999999,109.87706205600001,220.11700992006809
exact_even_B25,26,warehouse_small_narrow_kiva,stationary,3948,1.974,1,25,25,0,0.7512095379999999,113.90989130300001,229.92651574965566
