run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
6ddd84c42b209cb6,990307cb1597296a,always_reuse,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,28486,48,0.192,1216,6000,0.20266666666666666,4784,836,1,1,0.02,0,0.027757792,8.709999999999998e-06,0.002551541,0.002551541,0.016246924000000006,0,False
fedd5f5f7ef5bb5f,990307cb1597296a,periodic_20,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,25641,80,0.32,552,6000,0.092,5448,1357,13,1,0.26,0,0.061619,3.374800000000001e-05,0.029903581999999998,0.002613791,0.01938005599999999,0,False
53abb1c461b32568,990307cb1597296a,periodic_50,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,25671,79,0.316,815,6000,0.13583333333333333,5185,1384,5,1,0.1,0,0.042749917,3.0542000000000014e-05,0.01176025,0.00256325,0.019239205999999988,0,False
901b82ac661ece04,990307cb1597296a,drift_25,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22975,84,0.336,728,6000,0.12133333333333333,5272,1432,12,1,0.24,0,0.059251709,5.5713e-05,0.026755291000000004,0.00267425,0.02018850300000001,0,False
91e63afe36c867b9,990307cb1597296a,drift_10,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22928,63,0.252,1051,6000,0.17516666666666666,4949,1113,5,1,0.1,0,0.040824917,5.0002000000000014e-05,0.011606875000000001,0.002608833,0.018659545,0,False
f8dd273ac9f808da,990307cb1597296a,betg_25,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22206,82,0.328,652,6000,0.10866666666666666,5348,1418,10,1,0.2,0,0.094544666,0.038878578,0.022806999,0.002571208,0.020258585000000006,0,False
8ee334d78f375a38,990307cb1597296a,betg_10,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22165,82,0.328,837,6000,0.1395,5163,1409,5,1,0.1,0,0.080570542,0.036677708,0.011835251000000001,0.002707375,0.019821625000000013,0,False
538101d8dbd190bd,927bbed8c92a5ced,shortest,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,4031,66,0.264,1032,6000,0.172,4968,1126,0,0,0.0,0,0.020778291,0.0,0.0,0.0,0.014910085000000007,0,False
27840ac429c770b2,927bbed8c92a5ced,always_refresh,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,11276,159,0.636,434,6000,0.07233333333333333,5566,2630,50,1,1.0,0,0.158997375,9.914000000000002e-06,0.11364762600000002,0.002425167,0.026597333999999986,0,False
55fec1395059b1ed,927bbed8c92a5ced,always_reuse,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,8486,66,0.264,1032,6000,0.172,4968,1126,1,1,0.02,0,0.032666875,8.165e-06,0.002377917,0.002377917,0.018519783999999994,0,False
