run_id,scenario_id,method,map_id,workload,n_agents,horizon,decision_interval,shift_steps,task_tape_hash,layout_seed,start_seed,task_seed,execution_seed,controller_seed,completed,throughput,total_wait,active_agent_steps,wait_rate,path_length,shortest_path_length,refresh_count,bootstrap_refresh_count,refresh_rate,budget_violation,wall_time_seconds,controller_seconds,refresh_seconds,bootstrap_refresh_seconds,route_plan_seconds,collision_count,deadlocked
6ddd84c42b209cb6,990307cb1597296a,always_reuse,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,28486,48,0.192,1216,6000,0.20266666666666666,4784,836,0,1,0.0,0,0.024406417,6.9119999999999975e-06,0.0,0.002533875,0.01569187999999999,0,False
fedd5f5f7ef5bb5f,990307cb1597296a,periodic_20,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,25641,80,0.32,552,6000,0.092,5448,1357,13,1,0.26,0,0.059669333,3.366300000000001e-05,0.029099125999999996,0.002523667,0.018545159000000006,0,False
53abb1c461b32568,990307cb1597296a,periodic_50,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,25671,79,0.316,815,6000,0.13583333333333333,5185,1384,5,1,0.1,0,0.042103416,2.9709e-05,0.011444459,0.002505834,0.018930295000000007,0,False
901b82ac661ece04,990307cb1597296a,drift_25,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22975,84,0.336,728,6000,0.12133333333333333,5272,1432,12,1,0.24,0,0.057952334,5.187400000000002e-05,0.026276959,0.002513333,0.019715253999999988,0,False
91e63afe36c867b9,990307cb1597296a,drift_10,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22928,69,0.276,856,6000,0.14266666666666666,5144,1174,5,1,0.1,0,0.040382917,4.745700000000001e-05,0.011038875,0.002521875,0.018374215,0,False
f8dd273ac9f808da,990307cb1597296a,betg_25,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22206,90,0.36,733,6000,0.12216666666666667,5267,1510,5,1,0.1,1,0.08177175,0.038432917000000004,0.011892541999999999,0.002527125,0.019424213000000006,0,False
8ee334d78f375a38,990307cb1597296a,betg_10,two_corridor,static,24,250,5,[],8659a5e05eb52275,103,10103,20103,30103,22165,68,0.272,939,6000,0.1565,5061,1166,4,1,0.08,1,0.073416875,0.03524671100000001,0.009609958,0.002606083,0.017569287999999992,0,False
538101d8dbd190bd,927bbed8c92a5ced,shortest,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,4031,66,0.264,1032,6000,0.172,4968,1126,0,0,0.0,0,0.0201245,0.0,0.0,0.0,0.014415124999999996,0,False
27840ac429c770b2,927bbed8c92a5ced,always_refresh,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,11276,159,0.636,434,6000,0.07233333333333333,5566,2630,50,1,1.0,0,0.15537875,8.792999999999995e-06,0.11155042,0.002355958,0.02565108199999999,0,False
55fec1395059b1ed,927bbed8c92a5ced,always_reuse,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,8486,66,0.264,1032,6000,0.172,4968,1126,0,1,0.0,0,0.029323375,6.832999999999995e-06,0.0,0.002473417,0.017973667999999998,0,False
e8b6a8c27d6a23ec,927bbed8c92a5ced,periodic_20,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,5641,90,0.36,549,6000,0.0915,5451,1585,13,1,0.26,0,0.060426,3.145700000000001e-05,0.028273624,0.002341542,0.018868216,0,False
d3c7c3d8ee326eb6,927bbed8c92a5ced,periodic_50,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,5671,103,0.412,923,6000,0.15383333333333332,5077,1742,5,1,0.1,0,0.046729958,3.037800000000001e-05,0.010975542,0.002344958,0.021900546999999992,0,False
7da917549ac31484,927bbed8c92a5ced,drift_25,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2975,115,0.46,690,6000,0.115,5310,1940,12,1,0.24,0,0.062859542,4.941600000000001e-05,0.026648208000000003,0.002349584,0.021401582000000006,0,False
20dc733b9524d705,927bbed8c92a5ced,drift_10,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2928,92,0.368,918,6000,0.153,5082,1590,6,1,0.12,0,0.046649875,4.5791999999999984e-05,0.013578166,0.002353708,0.019937642999999998,0,False
e69db8b4ad985000,927bbed8c92a5ced,betg_25,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2206,88,0.352,970,6000,0.16166666666666665,5030,1523,2,1,0.04,1,0.070548583,0.032302454,0.004574625,0.002349584,0.02037994800000002,0,False
b4f5720ea96f49f9,927bbed8c92a5ced,betg_10,two_corridor,abrupt,24,250,5,[113],06874aa2f0385939,101,10101,20101,30101,2165,88,0.352,970,6000,0.16166666666666665,5030,1523,2,1,0.04,1,0.072157708,0.032531461,0.004561458,0.002335625,0.021589091,0,False
bb6765ab8e1bf7eb,655a94d17bb23415,shortest,two_corridor,abrupt,24,250,5,[93],c8705e11e62e2027,102,10102,20102,30102,14031,70,0.28,1025,6000,0.17083333333333334,4975,1200,0,0,0.0,0,0.020926834,0.0,0.0,0.0,0.01528917,0,False
