method,seed,map_id,workload,num_task_finished,throughput_per_timestep,mandatory_bootstrap_calls,post_bootstrap_publication_count,publication_budget,budget_violation_count,generator_seconds,simulator_seconds,elapsed_seconds
context_memory_B25,17,warehouse_small_narrow_kiva,abrupt,3839,1.9195,1,7,25,0,0.015497875999999999,6.293402689000001,13.959904281422496
context_no_reactivation_B25,17,warehouse_small_narrow_kiva,abrupt,3873,1.9365,1,7,25,0,0.011670831000000001,5.330199717,10.925980212166905
exact_even_B25,17,warehouse_small_narrow_kiva,abrupt,3886,1.943,1,25,25,0,0.030417136,4.999145408,11.932193466462195
context_memory_B25,18,warehouse_small_narrow_kiva,abrupt,3880,1.94,1,10,25,0,0.027263406999999996,6.471730266999999,13.988598682917655
context_no_reactivation_B25,18,warehouse_small_narrow_kiva,abrupt,3932,1.966,1,11,25,0,0.016486233000000003,5.126211721000002,12.457977782934904
exact_even_B25,18,warehouse_small_narrow_kiva,abrupt,3919,1.9595,1,25,25,0,0.04506395800000001,5.698409482999998,13.423142725601792
